,Company Name,Sector,Market Cap,Summary,Price,Change_percent,Attribution,Change_percent_5_days,Change_percent_20_days,Change_percent_251_days
ASC,ASOS Plc,Consumer Cyclical,$481.3M,"ASOS Plc is a UK-based global online fashion and cosmetic retailer targeting young adults, offering over 850 brands, including its own, and shipping to 196 countries.
",367.2,-1.45,,-4.4745042064480876,-11.26147635757871,-0.7030794696576236
CAML,Central Asia Metals plc,Basic Materials,$276.6M,"Central Asia Metals plc is a base metals producer with copper operations in Kazakhstan, and zinc and lead mine in North Macedonia.
",158.8,-1.37,,1.6645346367191993,1.6645346367191993,7.864391925072253
JII,JPMorgan Indian Ord,,$685.5M,"JPMorgan Indian Investment Trust plc aims to achieve capital growth by investing in a diversified portfolio of quoted Indian companies, seeking to outperform the MSCI India Index.
",964.0,-1.33,,-3.5999999999999996,-5.859375,3.8793103448275863
EMG,Man Group Plc,Financial Services,$2.5B,"Man Group plc is a technology-empowered active investment management firm providing investment funds in liquid and private markets for institutional and private investors.
",212.6,-1.21,,2.0153580741474637,0.6628802424182322,-7.774866134769086
SNR,Senior plc,Industrials,$663.6M,"Senior plc designs and manufactures high-technology components and systems for the aerospace, defense, land vehicle, and power & energy markets.
",164.4,-1.2,,2.621724801352378,0.7352960013463672,3.095386297726906
UKW,Greencoat UK Wind,,$2.7B,"Greencoat UK Wind is a British investment company that invests solely in UK wind farms, providing investors with annual dividends that increase with RPI inflation.
",110.75,-1.12,,-4.927011518154528,-6.343666985000379,-10.849890937738921
ESNT,Essentra plc,Basic Materials,$358.2M,"Essentra plc is a global provider of essential plastic, metal, and fiber components and solutions, including plastic injection molded products, with a global network across 28 countries.
",124.2,-1.11,,-0.48077166433158885,2.30642375529478,-22.58966614606901
IGG,IG Group Holdings plc,Financial Services,$3.6B,"IG Group is a UK-based online trading provider offering spread betting and CFD trading on equities, bonds, and currencies.
",952.0,-1.09,,-4.128902316213495,-9.378951490425788,42.99942589613652
HWG,Harworth Group plc,Real Estate,$547.8M,"Harworth Group plc is a UK property developer specializing in brownfield regeneration, creating sustainable places for people to live and work in the North of England and the Midlands.
",162.72,-1.08,,-2.270270270270271,-1.3818181818181825,26.981679136983278
BYIT,Bytes Technology Group plc,Technology,$1.1B,"Bytes Technology Group PLC is a UK-based IT company that provides software, security, and cloud solutions to both public and private sectors.
",446.8,-1.06,,-3.20624044796842,3.2347533738213072,-23.86084965318919
TATE,Tate & Lyle plc,Consumer Defensive,$2.9B,"Tate & Lyle is a global provider of specialty food and beverage solutions, offering ingredients like sweeteners, texturants, and fiber enrichments.
",562.0,-1.06,,-13.003095975232199,-14.783927217589083,-6.251490304544434
PAY,PayPoint plc,Technology,$503.1M,"PayPoint PLC is a UK-based company providing multichannel payment solutions and retail services through its network of retail locations and digital platforms.
",657.02,-1.05,,-5.191919191919195,-5.600574712643681,38.37597342263754
BRBY,Burberry Group plc,Consumer Cyclical,$4.4B,"Burberry Group plc is a UK-based global luxury goods company that manufactures, retails, wholesales, and licenses apparel and accessories under the Burberry brand.
",1143.0,-1.04,,-1.804123711340206,12.5,-8.519914927566404
ALFA,Alfa Financial Software Holdings PLC,Technology,$663.7M,"Alfa Financial Software Holdings PLC provides software and services, including its Alfa Systems platform, to the auto and equipment finance industry globally.
",241.0,-1.03,,1.4736842105263157,19.900497512437813,39.7056590068236
LRE,Lancashire Holdings Limited,Financial Services,$1.6B,"Lancashire Holdings Ltd is a global specialty insurance and reinsurance provider with operations in London, Bermuda, the U.S. and Australia.
",597.0,-1.0,,-5.238095238095238,-8.575803981623277,15.906230788445741
HICL,HICL Infrastructure PLC Ord,,$2.4B,"HICL Infrastructure PLC is a UK-based investment company focused on long-term infrastructure assets, aiming to provide sustainable income and capital growth.
",114.92,-0.93,,-1.94538993823445,5.04570237397604,0.580502527434321
CRST,Crest Nicholson Holdings plc,Consumer Cyclical,$443.7M,"Crest Nicholson Holdings plc is a UK-based residential housebuilder focused on creating well-designed, high-quality homes.
",164.9,-0.9,,-3.5672514619883007,-7.9799091471929025,-16.250292355966735
BNKR,Bankers Ord,,$1.4B,"Bankers Investment Trust aims for capital growth exceeding the FTSE World Index and dividend growth greater than UK CPI by investing in global companies.
",124.07,-0.75,,-0.7440000000000054,2.0853095575211738,19.81074589931496
KNOS,Kainos Group plc,Technology,$1.0B,"Kainos Group PLC is a UK-based IT provider offering digital and Workday services and solutions to public, commercial, and healthcare sectors.
",792.0,-0.75,,0.7633587786259541,-2.342786683107275,-22.651990082194565
SVS,Savills plc,Real Estate,$1.5B,"Savills plc is a global real estate services provider offering advisory, management, and transactional services across various property segments.
",1078.0,-0.74,,-0.9191176470588236,4.457364341085271,13.003781369399437
HVPE,HarbourVest Global Priv Equity Ord,,$2.1B,"HarbourVest Global Private Equity invests in a diversified global portfolio of private companies through HarbourVest-managed funds, seeking long-term capital appreciation.
",2710.0,-0.73,,0.5565862708719851,1.1194029850746268,17.316017316017316
PHP,Primary Health Properties Plc,Real Estate,$1.2B,"Primary Health Properties PLC is a UK-based real estate investment trust that invests in modern primary healthcare properties, leasing them to GPs, government healthcare bodies, and pharmacies in the UK and Ireland.
",94.71,-0.73,,3.2824461853109206,5.880383712926636,12.474199346455556
BME,B&M European Value Retail S.A.,Consumer Defensive,$3.2B,"B&M European Value Retail S.A. operates discount retail stores, offering a variety of merchandise including food, home goods, and DIY products, through its B&M, Heron Foods, and B&M Express chains in the UK and France.
",304.0,-0.72,,-4.100946372239748,-5.0,-36.84143386040329
IHP,IntegraFin Holdings plc,Financial Services,$1.2B,"IntegraFin Holdings plc operates Transact, a UK investment platform providing financial planning infrastructure to financial advisors and their clients.
",351.5,-0.71,,-1.9525801952580195,-2.0891364902506964,33.27334966222158
DIG,Dunedin Income Growth Ord,,$384.9M,"Dunedin Income Growth aims to achieve income and capital growth by investing mainly in UK-listed companies that meet its sustainable and responsible investing criteria.
",283.0,-0.7,,0.3546099290780142,3.708912753094936,8.801316314511782
PRSR,PRS REIT Ord,,$616.6M,"PRS REIT invests in newly constructed UK residential rental homes, targeting the family market, to provide investors with income and capital growth.
",113.2,-0.7,,0.3546072140252101,5.204462458450468,52.89198189781901
TRIG,Renewables Infrastructure Grp,,$2.0B,"The Renewables Infrastructure Group (TRIG) invests in operational assets that generate electricity from renewable sources like wind farms and solar parks, primarily in the UK and Europe.
",75.97,-0.69,,-1.655530156792508,-3.9623779003342294,-15.977275181992958
COA,Coats Group plc,Consumer Cyclical,$1.5B,"Coats Group plc is a global leader in industrial thread and structural components for apparel, footwear, and performance materials.
",89.0,-0.67,,-2.30515752941274,-5.117273875896596,32.901031784052776
STEM,SThree plc,Industrials,$345.2M,"SThree plc is a global specialist talent partner focused on providing permanent and flexible contract talent for roles in Science, Technology, Engineering and Mathematics (STEM).
",262.27,-0.66,,2.050583657587542,-9.405872193436966,-34.67139161680653
EWI,Edinburgh Worldwide Ord,,$721.9M,"Edinburgh Worldwide is a UK investment trust aiming for long-term capital growth by investing in listed companies globally, particularly smaller companies with disruptive growth potential.
",186.8,-0.64,,-0.10695187165774794,-1.4767964205586042,29.54230509938795
CWK,Cranswick plc,Consumer Defensive,$2.7B,"Cranswick plc is a UK-based food producer, manufacturing and supplying premium food products like fresh pork and chicken to retailers and the food service sector.
",4955.0,-0.6,,-1.097804391217565,0.5070993914807302,28.008832092728902
AML,Aston Martin Lagonda Global Holdings plc,Consumer Cyclical,$982.7M,"Aston Martin Lagonda Global Holdings plc designs, develops, manufactures, and markets luxury vehicles and related parts, offering servicing and consulting.
",118.2,-0.59,,5.1601409211597815,4.88021579475615,-30.715125573747443
RICA,Ruffer Investment Company Ord,,$910.1M,"Ruffer Investment Company is a British investment company focused on investments in internationally listed equities and related securities, aiming for positive annual returns and capital preservation.
",278.88,-0.58,,-0.754448398576514,2.9077490774907733,7.028792344809628
GRG,Greggs plc,Consumer Cyclical,$2.2B,"Greggs plc is a UK-based food-on-the-go retailer and bakery chain, offering a variety of fresh bakery goods, sandwiches, and drinks.
",2119.55,-0.58,,0.7390684410646474,1.2201528175740297,-22.177720898408378
TCAP,TP ICAP Group PLC,Financial Services,$2.0B,"TP ICAP Group PLC is a UK-based liquidity and data solutions company, providing intermediary services and data-led solutions across financial, energy, and commodities markets.
",258.5,-0.58,,-3.544776119402985,-5.311355311355311,53.534647546662015
USA,Baillie Gifford US Growth Ord,,$761.3M,"Baillie Gifford US Growth Ord is a UK investment company focused on achieving long-term capital growth by investing in listed and unlisted US companies with high growth potential.
",268.5,-0.56,,-0.5555555555555556,2.480916030534351,46.72131147540984
FRAS,Frasers Group Plc,Consumer Cyclical,$2.8B,"Frasers Group PLC is a retailer of sports, fitness, fashion, and lifestyle products with brands like Sports Direct, Flannels, and House of Fraser.
",621.0,-0.56,,-1.66270783847981,3.0705394190871367,-25.806451612903224
BBOX,Tritax Big Box Ord,,$3.8B,"Tritax Big Box REIT is a British real estate investment trust (REIT) that invests in large distribution centers and warehouse properties crucial for the UK supply chain.
",147.6,-0.54,,-0.5390794672420351,3.578947368421049,1.3123911464923483
HTWS,Helios Towers plc,Communication Services,$1.0B,"Helios Towers is a UK-based independent telecommunications infrastructure company focused on owning and operating towers in Africa and the Middle East.
",92.0,-0.54,,-2.5423744566582105,2.2222222222222223,20.026090239461457
IPO,IP Group Plc,Financial Services,$511.4M,"IP Group PLC is a UK-based investor that develops and supports early-stage science and technology businesses, particularly in deep tech, life sciences, and clean technology.
",46.35,-0.53,,-4.432989690721646,-9.117647058823525,-7.48502712242224
DLG,Direct Line Insurance Group plc,Financial Services,$3.5B,"Direct Line Insurance Group is a UK-based company offering a range of general insurance products, including motor, home, and commercial, through brands like Direct Line and Churchill.
",266.8,-0.52,,0.8314413627124841,1.9098596028145225,69.26706172306949
PCFT,Polar Capital Global Financials Ord,,$624.6M,"Polar Capital Global Financials Trust invests in global financial sector companies, including banks, insurers, asset managers, and fintechs, aiming for income and capital growth.
",207.03,-0.47,,0.25665859564164706,3.8535350141153795,37.66100367328204
DOM,Domino's Pizza Group plc,Consumer Cyclical,$1.1B,"Domino's Pizza Group plc operates and franchises Domino's pizza delivery stores in the United Kingdom and the Republic of Ireland.
",300.6,-0.46,,2.804379710903352,2.9452054794520626,-18.129861528944065
HILS,Hill & Smith PLC,Industrials,$1.6B,"Hill & Smith PLC designs, manufactures, and supplies infrastructure products and galvanizing services for various global markets.
",1931.21,-0.45,,-0.35036119711042124,1.1104712041884834,8.57515166438954
JMG,JPMorgan Emerging Markets Ord,,$1.2B,"JPMorgan Emerging Markets Ord aims to maximize total return from emerging markets worldwide through a diversified investment portfolio.
",112.5,-0.44,,1.3513513513513513,1.1690675246716924,10.085241854042241
SCT,Softcat plc,Technology,$3.2B,"Softcat plc is a UK-based IT infrastructure and services provider, offering solutions like software licensing, workplace technology, and cloud services to businesses and public sector organizations.
",1654.0,-0.42,,1.8472906403940887,10.635451505016723,16.027287405328778
INPP,International Public Partnerships Ord,,$2.3B,"International Public Partnerships invests in public and social infrastructure assets globally, including the UK, Europe, Australia, and North America.
",117.9,-0.42,,-3.3606557377049135,3.239932706333378,0.7442736832237249
SMWH,WH Smith PLC,Consumer Cyclical,$1.6B,"WH Smith PLC is a global retailer of news, books, and convenience products, operating through Travel and High Street divisions.
",1229.0,-0.41,,-3.683385579937304,4.774083546462063,-3.0260439662897887
MGNS,Morgan Sindall Group plc,Industrials,$1.7B,"Morgan Sindall Group PLC is a UK-based construction and regeneration company operating in both the public and commercial sectors through six divisions.
",3635.0,-0.41,,-1.4905149051490514,-3.0666666666666664,72.2079913559198
ABDN,abrdn plc,Financial Services,$2.8B,"abrdn plc is a global investment company managing investments and providing financial planning solutions through its Investments, Adviser, and Interactive Investor segments.
",156.45,-0.41,,0.41719957349823855,5.780937428232612,5.464438808121317
DNLM,Dunelm Group plc,Consumer Cyclical,$2.0B,"Dunelm Group plc is a UK-based homewares retailer offering a wide range of furniture, home furnishings and related services through its stores and online platform.
",1001.0,-0.4,,2.877697841726619,2.719343252950231,-5.225829425049776
BGFD,Baillie Gifford Japan Ord,,$635.7M,"Baillie Gifford Japan Ord aims for long-term capital growth by investing in medium to smaller-sized Japanese companies.
",777.97,-0.39,,0.5129198966408304,8.50348675034868,5.9172996077915885
AO,AO World plc,Consumer Cyclical,$578.9M,"AO World PLC is a UK-based online retailer of domestic appliances and electrical products, also offering installation, recycling, and product protection services.
",101.6,-0.39,,1.3972086770431456,6.054276371065062,13.965225194647967
PPH,PPHE Hotel Group Limited,Consumer Cyclical,$574.6M,"PPHE Hotel Group is an international hospitality real estate company that owns, operates, develops, and franchises hotels and resorts primarily in Europe.
",1320.0,-0.38,,0.38022813688212925,3.5294117647058822,5.131477055135633
DLN,Derwent London Plc,Real Estate,$2.2B,"Derwent London PLC is a UK-based REIT specializing in property investment, regeneration, and management of commercial real estate, primarily in central London.
",1949.0,-0.36,,-0.6119326874043856,3.2309322033898304,3.029216978472362
IEM,Impax Environmental Markets Ord,,$941.1M,"Impax Environmental Markets invests in companies providing, utilizing, or advising on technology-based systems, products, or services in environmental markets, like alternative energy and pollution control.
",392.6,-0.36,,-0.7332490518331168,-2.7542375027373356,3.015475483138408
BRGE,BlackRock Greater Europe Ord,,$586.5M,"BlackRock Greater Europe Ord is a UK investment trust focused on achieving capital growth through a portfolio of European companies, including large, mid, and small capitalization businesses.
",613.84,-0.35,,0.46481178396072537,4.394557823129257,1.4022633621416785
GNS,Genus plc,Healthcare,$1.2B,"Genus PLC is an animal genetics company supplying elite breeding animals, semen, and embryos to cattle and pig farmers, enabling them to produce quality meat and milk.
",1822.0,-0.33,,0.7743362831858407,2.244668911335578,-3.093745603344636
BWY,Bellway p.l.c.,Consumer Cyclical,$3.2B,"Bellway p.l.c. is a UK-based home construction company that builds and sells homes, from apartments to family homes, and provides social housing.
",2398.0,-0.33,,-1.316872427983539,-1.7213114754098362,-12.59429707218453
CTY,City of London Ord,,$2.2B,"City of London Investment Trust PLC aims for long-term growth in income and capital by investing in equities listed on the London Stock Exchange.
",441.6,-0.32,,-0.09049773755655593,2.160265471912222,17.741593294212393
ONT,Oxford Nanopore Technologies plc,Healthcare,$1.3B,"Oxford Nanopore Technologies develops and sells nanopore sequencing products for direct, electronic analysis of single molecules.
",127.0,-0.31,,-2.2324819343681748,-18.064516129032256,-7.366889608954316
SEIT,SDCL Energy Efficiency Income Ord,,$579.7M,"SDCL Energy Efficiency Income Trust (SEEIT) invests in energy efficiency projects, providing decentralized energy services directly to end users, aiming for stable income, capital preservation, and growth.
",51.34,-0.31,,0.8644370548739381,-1.2692307692307625,-8.343368625821302
BAG,A.G. BARR p.l.c.,Consumer Defensive,$693.0M,"A.G. Barr p.l.c. is a UK-based multi-beverage business that manufactures, distributes, and sells a range of soft drinks and other beverages.
",635.0,-0.31,,0.0,8.919382504288166,18.955462591110265
WWH,Worldwide Healthcare Ord,,$1.7B,"Worldwide Healthcare Ord is an investment trust focused on achieving capital growth by investing in the global healthcare sector, including pharmaceutical and biotechnology companies.
",331.5,-0.3,,-1.6320474777448073,2.472952086553323,3.945125476612473
RS1,RS Group plc,Industrials,$3.1B,"RS Group plc is a global distributor of industrial and electrical products and service solutions, offering over 600,000 products to over 1 million customers.
",655.0,-0.3,,0.6144393241167435,-3.6055923473142015,-12.489102440686331
BBY,Balfour Beatty plc,Industrials,$2.3B,"Balfour Beatty PLC is an international infrastructure group based in the UK, with capabilities in construction, support services and infrastructure investments.
",466.64,-0.29,,-0.4182684758827479,5.099099099099096,45.12939822236446
GEN,Genuit Group plc,Industrials,$971.8M,"Genuit Group plc provides sustainable water, climate, and ventilation solutions for the built environment, helping customers adapt to climate change and meet sustainability targets.
",374.5,-0.27,,-1.7060367454068242,3.1680440771349865,-5.010629358331058
AGT,AVI Global Trust Ord,,$1.1B,"AVI Global Trust is a UK-based investment trust aiming for capital growth by investing in undervalued companies, particularly those with share prices discounted to net asset value.
",247.85,-0.26,,1.577868852459014,1.3701431492842513,10.921579126463838
QLT,Quilter plc,Financial Services,$2.2B,"Quilter plc is a UK-based wealth management company providing financial advice, investment platforms, and investment management services.
",157.5,-0.25,,-0.31645569620253167,-0.7561417588643999,59.49535907710158
GNC,Greencore Group plc,Consumer Defensive,$928.8M,"Greencore Group plc is a UK-based convenience food manufacturer, supplying chilled and frozen foods like sandwiches, salads, and ready meals to major retailers.
",205.0,-0.24,,-3.30188679245283,10.45258257462789,98.1034539833711
CMCX,CMC Markets Plc,Financial Services,$643.6M,"CMC Markets Plc is a UK-based online financial trading company providing retail and institutional clients access to trade various financial products, including CFDs and spread betting, across global markets.
",217.5,-0.23,,-1.1363636363636365,-17.76937618147448,35.24441775963481
APAX,Apax Global Alpha Ord,,$672.0M,"Apax Global Alpha is a closed-ended investment company that invests in private equity through Apax Funds and derived investments in equities and debt, aiming for long-term capital appreciation and dividends.
",134.5,-0.22,,1.4328761757379742,-4.065618453862351,-4.884419238817845
ROO,Deliveroo plc,Consumer Cyclical,$2.0B,"Deliveroo is a UK-based online food delivery platform connecting consumers, riders, and restaurants.
",140.3,-0.21,,0.8626842874409174,7.099236641221383,21.366783608918823
VEIL,Vietnam Enterprise Ord,,$1.1B,"Vietnam Enterprise Investments Ltd (VEIL) is a closed-ended equity mutual fund that primarily invests in listed and pre-IPO companies in Vietnam.
",578.8,-0.21,,-1.0598290598290676,-1.8983050847457703,-1.3969335604770095
MGAM,Morgan Advanced Materials plc,Industrials,$761.7M,"Morgan Advanced Materials manufactures specialist products using advanced ceramics, carbon, and composites for various industries.
",272.0,-0.18,,-0.1834862385321101,5.019305019305019,6.371929560743729
ASHM,Ashmore Group Plc,Financial Services,$1.1B,"Ashmore Group PLC is a UK-based investment manager specializing in emerging markets, managing assets across various investment themes.
",162.0,-0.18,,-0.4914023567330483,0.5586554080613004,-19.261608846457744
FEML,Fidelity Emerging Markets Ord,,$492.0M,"Fidelity Emerging Markets Ord aims for long-term growth by investing primarily in emerging market companies.
",733.7,-0.18,,1.4799446749654281,6.2871234209043045,16.172540023961375
THRG,BlackRock Throgmorton Trust Ord,,$507.6M,"BlackRock Throgmorton Trust plc invests primarily in UK smaller and mid-capitalization companies traded on the London Stock Exchange, seeking long-term capital growth and an attractive total return for shareholders.
",590.0,-0.17,,-0.6734006734006733,1.2006861063464835,1.1492953914651725
SPI,Spire Healthcare Group plc,Healthcare,$927.4M,"Spire Healthcare Group plc owns and operates private hospitals and clinics in the UK, providing a range of integrated surgical, medical, and diagnostic healthcare services.
",229.1,-0.17,,0.04366812227073988,-2.717622080679408,-3.379466246162672
DSCV,discoverIE Group plc,Technology,$592.7M,"discoverIE Group plc designs and manufactures customized electronic components for industrial applications.
",580.0,-0.17,,-3.814262023217247,-16.063675832127352,-15.196959815578518
TRY,TR Property Ord,,$990.4M,"TR Property invests in property companies, property-related businesses, and UK investment property, primarily across the UK and Europe.
",306.49,-0.17,,-1.2914653784218972,1.9933444259567419,0.23169331194512313
CHRY,Chrysalis Investments Limited Ord,,$579.3M,"Chrysalis Investments is a Guernsey-based investment company focused on generating long-term capital growth by investing in equity or equity-related investments in both unquoted and listed companies.
",103.42,-0.17,,-0.557692307692306,6.728584490661552,20.959064327485383
MRCH,Merchants Trust Ord,,$819.8M,"Merchants Trust Ord is a UK investment company aiming to provide above-average income and long-term capital growth by investing mainly in higher-yielding large UK companies.
",540.16,-0.16,,-1.6102003642987306,-0.823786921084263,8.765162433122336
BRSC,BlackRock Smaller Companies Ord,,$627.4M,"BlackRock Smaller Companies Trust PLC invests in smaller UK companies listed on the London Stock Exchange to achieve long-term capital growth for shareholders.
",1316.0,-0.15,,-1.791044776119403,-2.6627218934911245,1.8509548593150922
CGT,Capital Gearing Ord,,$912.8M,"Capital Gearing Trust is a UK investment trust aiming to preserve and grow shareholders' wealth through diverse asset allocations, including bonds, equities, and gold.
",4852.5,-0.15,,-0.5635245901639344,0.6742738589211619,6.434828652255188
RHIM,RHI Magnesita N.V.,Industrials,$1.7B,"RHI Magnesita N.V. is a global supplier of refractory products, systems, and services essential for high-temperature industrial processes.
",3714.9,-0.14,,1.2234332425068144,7.36705202312139,13.792438286896338
BBH,Bellevue Healthcare Ord,,$369.5M,"Bellevue Healthcare Trust is a UK-based investment trust focused on investing in listed global healthcare companies, aiming for long-term capital growth and income for its shareholders.
",142.62,-0.13,,-1.5055269377160028,-1.7768574397159564,-0.6136737081152023
TBCG,TBC Bank Group PLC,Financial Services,$1.9B,"TBC Bank Group PLC is a UK-based parent company of JSC TBC Bank, a leading universal banking group in Georgia, and also provides digital financial services in Uzbekistan.
",4020.0,-0.12,,8.795669824086604,28.846153846153843,63.24249996406189
SRP,Serco Group plc,Industrials,$1.6B,"Serco Group plc is a British multinational company providing public services in defense, justice, immigration, transport, health, and citizen sectors.
",162.0,-0.12,,1.6311205790911696,5.675144667351936,-9.163834604549272
PPET,Patria Private Equity Trust,,$846.9M,"Patria Private Equity Trust invests in a diversified portfolio of private equity funds and direct investments in private companies, primarily with a European focus.
",562.38,-0.11,,-0.9894366197183107,-0.9894366197183107,10.677763310816884
3IN,3i Infrastructure Ord,,$3.0B,"3i Infrastructure is a listed investment company that invests in infrastructure businesses, mainly in Europe and Asia, focusing on utilities, transportation and social infrastructure.
",321.14,-0.11,,-0.7295208655332345,1.949206349206345,1.3508175298872271
FGT,Finsbury Growth & Income Ord,,$1.4B,"Finsbury Growth & Income Trust PLC invests mainly in UK-listed companies to achieve capital and income growth, aiming to surpass the FTSE All-Share Index.
",941.02,-0.1,,-1.2570828961175256,1.0762620837808787,12.467330163639144
TIFS,TI Fluid Systems plc,Consumer Cyclical,$959.4M,"TI Fluid Systems develops, manufactures, and supplies automotive fluid storage, carrying, delivery, and thermal management systems for all vehicle types.
",196.2,-0.1,,0.3067453362791994,0.8221962211210117,37.18918316817421
RCP,RIT Capital Partners Ord,,$2.8B,"RIT Capital Partners is a large British investment trust that invests in quoted securities and special situations, aiming to grow shareholders' wealth through a diversified, global portfolio.
",1934.19,-0.09,,-1.9173427991886383,-2.9994984954864563,9.500788038238827
IDS,International Distribution Services plc,Industrials,$3.5B,"International Distribution Services PLC provides postal and delivery services through its Royal Mail and GLS operations.
",365.25,-0.09,,-0.0410492334400168,0.1782758874391877,41.96479025267418
VOF,VinaCapital Vietnam Opp Fund Ord,,$658.9M,"VinaCapital Vietnam Opp Fund Ord aims for medium to long-term returns by investing in Vietnam-based assets or companies with a majority of their operations in Vietnam.
",451.59,-0.09,,,,
FSFL,Foresight Solar Ord,,$413.0M,"Foresight Solar Fund invests in ground-based solar power plants and battery storage assets, primarily in the UK, aiming to provide sustainable returns and facilitate the transition to a lower carbon economy.
",77.64,-0.08,,2.4274365094494788,9.661012222332618,-2.9943224145233165
BBGI,BBGI Global Infrastructure Ord,,$1.0B,"BBGI Global Infrastructure invests in operational public-private partnership infrastructure assets, delivering long-term, sustainable returns and serving a social purpose.
",142.89,-0.07,,-0.07692307692308646,20.68412006630613,20.639941955378184
