,Company Name,Sector,Market Cap,Summary,Price,Change_percent,Attribution,Change_percent_5_days,Change_percent_20_days,Change_percent_251_days
LSEG,London Stock Exchange Group plc,Financial Services,$64.1B,"London Stock Exchange Group (LSEG) is a global financial markets infrastructure and data provider, operating through divisions like Data & Analytics, FTSE Russell, and Capital Markets.
",11542.5,-0.37,,-1.556503198294243,-1.2617621899059024,30.866434086975236
FCIT,F&C Investment Trust Ord,,$5.6B,"F&C Investment Trust is a UK-based investment trust aiming for long-term capital and income growth by investing in a globally diversified portfolio of listed equities, unlisted securities, and private equity, utilizing gearing.
",1181.82,-0.35,,-1.1856187290969953,2.2335640138408253,22.020876266798474
PRU,Prudential plc,Financial Services,$17.2B,"Prudential plc provides life and health insurance and asset management services to customers across Asia and Africa.
",712.92,-0.35,,-2.366476570549816,8.018181818181812,-9.095299844736816
AHT,Ashtead Group plc,Industrials,$22.1B,"Ashtead Group plc is an international equipment rental company, operating primarily under the Sunbelt Rentals brand in the US, Canada, and the UK.
",4877.0,-0.31,,-4.597026604068858,-7.351823708206687,-9.301814109734305
HLMA,Halma plc,Industrials,$11.2B,"Halma plc is a global group of life-saving technology companies focusing on safety, environmental & analysis, and healthcare.
",2906.62,-0.25,,-1.4370973211258091,2.38182458612187,23.913287144456856
EZJ,easyJet plc,Industrials,$3.8B,"easyJet plc is a British multinational low-cost airline group offering short-haul passenger flights and package holidays, primarily in Europe.
",491.4,-0.24,,-3.809271545966154,2.285666262471031,-9.933006004020584
NXT,NEXT plc,Consumer Cyclical,$11.5B,"NEXT plc is a UK-based retailer selling clothing, homeware, and beauty products through stores, online, and franchises.
",9992.0,-0.23,,-1.508132084770823,7.02656383890317,22.26086228146372
MNDI,Mondi plc,Basic Materials,$5.6B,"Mondi plc is a global packaging and paper company that manufactures and sells pulp, paper, and flexible plastic packaging products, with a focus on sustainability.
",1236.5,-0.2,,-6.290261462675256,1.0625255414793624,-10.42282103600249
ITRK,Intertek Group plc,Industrials,$8.2B,"Intertek Group plc is a UK-based company providing quality assurance, testing, inspection, and certification (ATIC) solutions.
",5245.0,-0.19,,-1.0377358490566038,4.274353876739562,16.556086735638335
HIK,Hikma Pharmaceuticals PLC,Healthcare,$5.1B,"Hikma Pharmaceuticals PLC develops, manufactures, and markets generic, branded, and in-licensed pharmaceutical products across injectables, generics, and branded segments.
",2306.0,-0.17,,-0.5176876617773942,6.169429097605893,20.562250851656387
LLOY,Lloyds Banking Group plc,Financial Services,$37.6B,"Lloyds Banking Group is a UK-based financial services group providing retail, commercial banking, insurance, and wealth management services.
",67.09,-0.17,,6.627466548644673,9.445352096250854,52.7879926459135
CRDA,Croda International Plc,Basic Materials,$4.4B,"Croda International Plc is a specialty chemicals company that creates and sells high-performance ingredients and technologies for various sectors, including consumer care, life sciences, and industrial specialties.
",3190.0,-0.16,,-0.3125,-3.537949803447233,-33.30987533677486
EXPN,Experian plc,Industrials,$36.5B,"Experian is a global information services company providing data and analytical tools to manage credit risk and prevent fraud for businesses and consumers.
",3831.0,-0.16,,-2.865111561866126,0.209259743656814,13.643629579631341
SMIN,Smiths Group plc,Industrials,$6.9B,"Smiths Group PLC is a diversified technology company that provides critical solutions for various industries including energy, medical, and security.
",2050.0,-0.1,,-2.5665399239543727,8.8688263409453,29.300654202671627
CTEC,ConvaTec Group PLC,Healthcare,$4.9B,"ConvaTec Group PLC is a global medical products and tech company focused on chronic condition management, including wound, ostomy, continence, and infusion care.
",247.2,-0.08,,1.3945844568018195,-0.48308934217786625,1.2056861599678954
SGE,The Sage Group plc,Technology,$13.2B,"The Sage Group plc is a UK-based multinational enterprise software company providing integrated business management solutions to small and medium-sized businesses globally.
",1297.0,-0.08,,-2.0762551906379767,-2.150132025650698,9.249353245289694
GAW,Games Workshop Group PLC,Consumer Cyclical,$4.8B,"Games Workshop Group PLC designs, manufactures, and sells fantasy miniatures, games, and related products through its own stores, independent retailers, and online.
",14150.05,0.0,,-2.9489026063100185,-1.8720527045769815,52.85167755853389
RTO,Rentokil Initial plc,Industrials,$9.9B,"Rentokil Initial plc provides pest control and commercial hygiene services globally.
",401.6,0.0,,-5.260673323323985,3.799433015098122,-4.868844340002841
HWDN,Howden Joinery Group Plc,Consumer Cyclical,$4.5B,"Howden Joinery Group Plc is a UK-based supplier of kitchens, joinery, and hardware products, primarily to trade customers, with operations in the United Kingdom, France, Belgium, and the Republic of Ireland.
",845.0,0.0,,0.0,6.624605678233439,11.509097333580014
AV,Aviva plc,Financial Services,$13.5B,"Aviva PLC is a UK-based insurer providing insurance, wealth, and retirement products and services to 19.6 million customers in the UK, Ireland, and Canada.
",498.7,0.02,,-2.3688308696422644,-1.637080867850101,18.89280855512446
IMI,IMI plc,Industrials,$5.0B,"IMI plc is a specialist engineering company that designs, builds, and services engineered products for fluid and motion control applications, with a focus on process automation, industrial automation, and life science.
",1907.0,0.05,,-1.8022657054582905,-1.5487867836861127,10.451014521608062
AAF,Airtel Africa Plc,Communication Services,$5.4B,"Airtel Africa Plc provides telecommunications and mobile money services across 14 African countries.
",138.1,0.07,,-3.4265734265734307,6.805875282709476,49.27741278392514
JD,JD Sports Fashion Plc,Consumer Cyclical,$4.4B,"JD Sports Fashion Plc is a global omnichannel retailer of sports fashion brands, offering multi-branded sports, fashion, and outdoor clothing, footwear, accessories, and equipment.
",81.52,0.1,,-5.032614774220045,0.1720358212179064,-28.515631542774695
EDV,Endeavour Mining plc,Basic Materials,$4.2B,"Endeavour Mining plc is a UK-based multi-asset gold producer focused on exploration, extraction, and processing of gold in West Africa.
",1742.0,0.11,,-0.17191977077363896,14.68071099407505,39.96455392775631
INF,Informa plc,Communication Services,$11.6B,"Informa PLC is a British publishing, business intelligence, and B2B events group serving academic and specialist customer communities.
",883.73,0.13,,-1.3694196428571408,6.989104116222762,11.542340157540977
HL,Hargreaves Lansdown plc,Financial Services,$5.2B,"Hargreaves Lansdown is a UK-based digital wealth management service providing a platform for private investors to manage investments and pensions.
",1100.5,0.14,,0.045454545454545456,0.0,52.74909696309523
ABF,Associated British Foods plc,Consumer Defensive,$13.5B,"Associated British Foods is a diversified international company operating in food processing, ingredients, agriculture, grocery, and retail (including Primark).
",1914.0,0.16,,-1.0852713178294573,2.3803155924043864,-13.655469889831135
RKT,Reckitt Benckiser Group plc,Consumer Defensive,$36.5B,"Reckitt Benckiser is a global consumer goods company producing health, hygiene, and nutrition products.
",5274.0,0.23,,-0.9391435011269721,2.1301316808675446,-5.339824459158052
TSCO,Tesco PLC,Consumer Defensive,$26.0B,"Tesco PLC is a UK-based retailer of groceries, merchandise, and financial services, operating stores and online platforms in the UK, Europe and Asia.
",375.0,0.24,,-5.541561712846348,3.1069528220242093,40.40928483819681
III,3i Group Ord,,$38.3B,"3i Group is a London-based international investment company focusing on private equity and infrastructure.
",4113.0,0.24,,-0.4357298474945534,9.214020180562931,72.17029632423781
IAG,International Consolidated Airlines Group S.A.,Industrials,$17.0B,"International Consolidated Airlines Group (IAG) is an airline company holding interests in passenger and freight air transportation services through its subsidiaries like British Airways, Iberia, Vueling, and Aer Lingus.
",326.8,0.25,,-2.7670353866793147,1.2391612014547881,
SPX,Spirax Group plc,Industrials,$5.7B,"Spirax Group PLC provides thermal energy management and fluid technology solutions through steam thermal, electric thermal, and fluid technology solutions.
",7630.0,0.26,,-2.6164645820038293,-0.5863192182410424,-25.179760215013193
SHEL,Shell plc,Energy,$159.8B,"Shell plc is a global energy and petrochemical company involved in the exploration, production, refining, and marketing of oil and natural gas, as well as the manufacturing of chemicals.
",2644.5,0.27,,-1.5816896166728693,3.7358367114278557,11.599361799062315
ADM,Admiral Group plc,Financial Services,$8.2B,"Admiral Group plc is a financial services company offering motor, household, travel, and pet insurance, as well as personal lending products.
",2808.0,0.29,,-1.7838405036726128,6.082357385719683,10.361895447990939
PSON,Pearson plc,Communication Services,$9.0B,"Pearson plc is a learning company providing educational materials, assessments, and digital services across various markets, including education, assessment, and certifications.
",1362.0,0.29,,0.5166051660516605,5.499612703330752,45.691483589915215
BNZL,Bunzl plc,Consumer Defensive,$11.3B,"Bunzl plc is an international distribution and services company providing essential non-food products to businesses globally.
",3376.0,0.3,,-1.8604651162790697,-0.5303476723629935,8.362590559480289
REL,RELX PLC,Industrials,$75.0B,"RELX PLC provides information and analytics solutions and decision tools for professional and business customers across various industries.
",3918.0,0.31,,-3.2114624505928857,-0.20376974019358124,15.46106932443726
WPP,WPP plc,Communication Services,$8.4B,"WPP plc is a global communications group providing marketing and technology services, including advertising and public relations.
",756.2,0.35,,-2.4509819282558145,1.941225727149815,11.393542606234966
MKS,Marks and Spencer Group plc,Consumer Cyclical,$7.2B,"Marks and Spencer Group plc is a major British multinational retailer that sells clothing, beauty, home, and food products through its UK and international stores and online.
",347.4,0.38,,-3.0962343096234375,8.80050525565664,46.214427386927106
LMP,LondonMetric Property Plc,Real Estate,$3.9B,"LondonMetric Property Plc is a UK-based REIT that invests in and manages commercial real estate assets, focusing on logistics, healthcare, convenience, and leisure sectors.
",191.73,0.38,,0.4347858198286198,4.485013623978197,9.430330096782981
PHNX,Phoenix Group Holdings plc,Financial Services,$5.2B,"Phoenix Group Holdings PLC is a UK company specializing in managing and acquiring closed life assurance and pension funds, offering long-term savings and retirement solutions.
",508.0,0.4,,0.6937561942517344,-0.78125,12.956177236656819
BP,BP p.l.c.,Energy,$66.5B,"BP p.l.c. is a British multinational integrated energy company involved in oil and gas exploration, refining, distribution, and marketing, with growing interests in renewable energy.
",449.53,0.45,,-2.840059221250847,7.83250185812728,-3.5293185044246953
UTG,Unite Group PLC,Real Estate,$4.2B,"The Unite Group PLC is a UK-based REIT that develops, manages, and operates purpose-built student accommodation (PBSA), partnering with universities and renting rooms directly to students.
",864.5,0.46,,0.0,3.2855436081242537,-8.101568369272142
GLEN,Glencore plc,Basic Materials,$42.3B,"Glencore PLC is a Swiss multinational commodity trading and mining company that produces, sources, processes, refines, transports, stores, finances, and supplies commodities worldwide.
",325.4,0.48,,-7.134701578753432,-9.986168741355469,-11.792994154584651
CCH,Coca-Cola HBC AG,Consumer Defensive,$10.5B,"Coca-Cola HBC AG is a bottling partner of The Coca-Cola Company that manufactures, markets, and distributes non-alcoholic beverages.
",3324.0,0.48,,1.900674432863274,18.96921975662133,38.30591531354265
CPG,Compass Group PLC,Consumer Cyclical,$48.2B,"Compass Group PLC is a multinational company that provides contract food and support services across various sectors and locations.
",2808.0,0.5,,-1.2310939148786493,3.5398230088495577,32.68928199042783
HSX,Hiscox Ltd,Financial Services,$3.7B,"Hiscox Ltd is a Bermuda-based international insurer specializing in niche areas like property, casualty, and specialty insurance for companies and high-net-worth individuals.
",1050.0,0.57,,-3.136531365313653,-3.136531365313653,-3.309689455893308
RMV,Rightmove plc,Communication Services,$5.3B,"Rightmove plc operates the UK's leading property portal, rightmove.co.uk, connecting people with residential and commercial properties for sale and rent.
",657.0,0.61,,-2.493319693874898,2.5601038150308844,18.655236944222178
KGF,Kingfisher plc,Consumer Cyclical,$4.3B,"Kingfisher plc is an international home improvement company with over 1900 stores operating in eight countries across Europe.
",246.9,0.61,,-3.7051459136616725,3.565438893092597,11.9989622982436
BT-A,BT Group plc,Communication Services,$14.4B,"BT Group is a UK-based telecommunications company providing fixed and mobile services, broadband, TV, and IT solutions to consumers, businesses, and public sector organizations.
",151.65,0.7,,0.06598280846490114,8.08980520410615,51.47716819379134
BKG,The Berkeley Group Holdings plc,Consumer Cyclical,$3.9B,"The Berkeley Group is a UK homebuilder focused on residential-led, mixed-use property development, specializing in brownfield regeneration in London, Birmingham, and the South of England.
",3760.0,0.7,,-0.37095919448860626,-1.3123359580052494,-17.962363265367433
WTB,Whitbread plc,Consumer Cyclical,$4.8B,"Whitbread PLC is a British multinational hospitality company that manages hotels and restaurants, with brands like Premier Inn, Brewers Fayre and Beefeater.
",2668.0,0.76,,-0.37341299477221807,-5.05338078291815,-21.35791867476404
SBRY,J Sainsbury plc,Consumer Defensive,$6.1B,"J Sainsbury plc is a UK-based multi-channel retailer offering groceries, general merchandise, clothing, financial services, and property investments through supermarkets, convenience stores, and online platforms.
",254.6,0.79,,-2.601374925501035,0.07861875326813177,5.036933442750832
RR,Rolls-Royce Holdings plc,Industrials,$51.3B,"Rolls-Royce Holdings plc designs, develops, manufactures, and services power systems for the aerospace, defense, power, and marine sectors.
",616.8,0.88,,-2.927293625966517,4.57782515528107,72.0022279703896
SGRO,SEGRO Plc,Real Estate,$9.8B,"SEGRO Plc is a UK REIT that owns, manages, and develops modern warehouses and industrial properties in the UK and Europe.
",716.8,0.9,,0.05583131941747087,-0.11147932178848616,-13.717098082968912
DCC,DCC plc,Energy,$5.2B,"DCC plc is an Irish international sales, marketing, and support services group operating across energy, healthcare, and technology sectors.
",5415.0,0.93,,-0.18433179723502305,-0.4595588235294118,-1.3705676800669369
ULVR,Unilever PLC,Consumer Defensive,$115.4B,"Unilever PLC is a global fast-moving consumer goods (FMCG) company that manufactures and supplies food, beauty, personal care, home care products, and more.
",4438.0,0.93,,1.3242009132420092,-4.415248761576567,16.12409236370164
BTRW,Barratt Redrow plc,Consumer Cyclical,$6.6B,"Barratt Redrow plc, formerly Barratt Developments PLC, is a UK-based housebuilder and commercial developer, acquiring land, obtaining planning consents, and constructing homes.
",428.9,1.01,,-4.242017002767709,-1.808605314502241,-5.657148177507905
BLND,British Land Company PLC,Real Estate,$3.8B,"British Land Company PLC is a UK-based real estate investment trust (REIT) that owns, manages, and develops a diverse portfolio of properties, including offices, retail spaces, and mixed-use developments.
",366.8,1.05,,-1.1853480771377771,1.7193549061406799,9.77281735775193
AZN,AstraZeneca PLC,Healthcare,$176.4B,"AstraZeneca PLC is a science-led biopharmaceutical company that discovers, develops, and commercializes prescription medicines.
",11832.0,1.06,,2.4783224704276603,7.373083457181369,16.94586326563981
TW,Taylor Wimpey plc,Consumer Cyclical,$4.3B,"Taylor Wimpey plc is a UK-based residential developer involved in land acquisition, planning, and construction of various homes, also operating in Spain.
",115.6,1.09,,0.04326866890673027,-2.15827464489738,-12.207052419121673
HLN,Haleon plc,Healthcare,$34.4B,"Haleon PLC is a British multinational consumer healthcare company that manufactures and sells over-the-counter medicines, oral health products, vitamins, and supplements.
",394.9,1.13,,0.22842639593908054,5.2785906623046515,24.864950353957045
PSN,Persimmon Plc,Consumer Cyclical,$4.1B,"Persimmon Plc is a UK-based housebuilder that designs, constructs, and maintains residential buildings under the Persimmon Homes, Charles Church, and Westbury Partnerships brands.
",1222.5,1.16,,-0.851581508515815,-1.570048309178744,-7.025011481780524
BEZ,Beazley plc,Financial Services,$5.3B,"Beazley plc is a UK-based global specialist risk insurance and reinsurance company, underwriting diverse risks like cyber, marine, property, and specialty lines.
",828.0,1.16,,-1.48720999405116,-0.5405405405405406,31.980317876586195
SN,Smith & Nephew plc,Healthcare,$9.1B,"Smith & Nephew develops, manufactures, and markets medical devices and services in orthopedics, sports medicine, and wound management.
",1046.0,1.21,,1.4057198254968493,3.4107760751359364,-4.034139384717868
AUTO,Auto Trader Group plc,Communication Services,$7.1B,"Auto Trader Group plc is a UK-based digital automotive marketplace and classified advertising business for buying and selling vehicles.
",781.8,1.22,,-0.45836825848691526,1.0077519379844901,7.216066006669164
SVT,Severn Trent PLC,Utilities,$7.6B,"Severn Trent PLC provides regulated water and waste water services in the UK and internationally.
",2466.0,1.31,,-0.28305701577031944,0.2846685644570964,3.4183308637606804
MRO,Melrose Industries PLC,Industrials,$8.0B,"Melrose Industries PLC is a UK-based aerospace company providing advanced components and systems to major original equipment manufacturers in civil and defense markets.
",621.6,1.44,,-3.3882535882580243,4.225347846136563,1.6532691650649092
BATS,British American Tobacco p.l.c.,Consumer Defensive,$72.3B,"British American Tobacco is a multinational consumer goods company that manufactures and sells cigarettes, tobacco, and other nicotine products, including e-cigarettes, aiming to build a smokeless world.
",3011.0,1.55,,-0.4628099173553719,-4.412698412698413,39.3249689025325
NG,National Grid plc,Utilities,$48.6B,"National Grid plc is a multinational energy company focused on electricity and gas transmission and distribution in the UK and Northeastern US, with growing investments in clean energy infrastructure.
",973.2,1.57,,1.86309138906021,1.2484381648534704,0.38939471428083505
IMB,Imperial Brands PLC,Consumer Defensive,$23.1B,"Imperial Brands PLC is a fast-moving consumer goods company specializing in tobacco and next-generation products, with a global presence.
",2727.0,1.6,,-1.8873121858051751,2.3464435735315625,50.051817202317075
UU,United Utilities Group PLC,Utilities,$6.9B,"United Utilities Group PLC provides water and wastewater services in the Northwest of England.
",977.4,1.66,,-1.3126034020196595,0.22559349522461636,-0.5587004173514757
GSK,GSK plc,Healthcare,$61.4B,"GSK plc is a global biopharma company researching, developing, and manufacturing pharmaceutical medicines, vaccines, and consumer healthcare products.
",1453.5,1.71,,3.547743204193228,4.8402404469564155,-9.46523910475828
LAND,Land Securities Group Plc,Real Estate,$4.4B,"Land Securities Group PLC is a UK-based real estate company that develops, invests in, and manages a diverse portfolio of properties, including retail, office, and leisure spaces.
",580.5,1.75,,0.44812890261912125,6.234519423135972,0.04306383061083109
VOD,Vodafone Group Public Limited Company,Communication Services,$18.1B,"Vodafone is a British multinational telecommunications company providing mobile and fixed services, including voice, data, and digital solutions, to customers and corporate clients across Asia, Africa, Europe, and Oceania.
",67.38,1.78,,2.9960285629984784,-0.8826174276327117,-1.4651384348748597
SSE,SSE plc,Utilities,$17.9B,"SSE plc is a UK-based energy company focused on electricity networks and renewables, involved in generation, transmission, distribution, and supply.
",1521.75,1.82,,1.653306613226453,-2.7014066496163682,-1.1141201981909676
BA,BAE Systems plc,Industrials,$36.9B,"BAE Systems is a British multinational company providing advanced defense, aerospace, and security solutions.
",1293.0,2.99,"Based on the search results, here's what might be happening with BAE Systems plc's stock:

**1. Strong Performance but Mixed Reactions:**

*   BAE Systems reported strong full-year 2024 results with increased revenue, profit, and a growing order backlog.
*   However, the initial market reaction to the 2024 results was muted. Some sources suggest this was because the results were already anticipated.

**2. Positive Outlook:**

*   The company is projecting further growth in earnings and sales for fiscal year 2025.
*   Analysts predict continued earnings growth.

**3. Factors Influencing Stock Price:**

*   **Geopolitical landscape:** Increased global defense spending, particularly since the Russia-Ukraine war, has significantly boosted BAE Systems' stock price.
*   **Company performance:** Strong financial results and a large order backlog contribute to a positive outlook.
*   **Analyst predictions:** Analyst forecasts vary, with some predicting further stock increases.

**Why the dramatic change in stock price today:**

While I don't have specific real-time news explaining a 2.99% change today (February 24, 2025), here are some possible reasons based on the context:

*   **Market Correction:** General market fluctuations or profit-taking could lead to a stock price correction, even for companies with a positive outlook.
*   **Analyst Ratings:** New or updated analyst ratings could influence investor sentiment and trading activity.
*   **Specific News:** There might be breaking news specific to BAE Systems today that isn't yet widely indexed in the search results.
*   **Broader Market Trends:** Overall trends in the defense sector or the UK stock market could be affecting BAE Systems.
",-3.3632286995515694,3.9806996381182147,7.145811587146982
