,Company Name,Sector,Market Cap,Summary,Price,Change_percent,Attribution,Change_percent_5_days,Change_percent_20_days,Change_percent_251_days
LAND,Land Securities Group Plc,Real Estate,$4.4B,"Land Securities Group PLC is a UK-based real estate company that develops, invests in, and manages a diverse portfolio of properties, including retail, office, and leisure spaces.
",556.0,-1.51,,-2.966841186736475,-3.790521868200413,-9.711095455336572
HSX,Hiscox Ltd,Financial Services,$3.7B,"Hiscox Ltd is a Bermuda-based international insurer specializing in niche areas like property, casualty, and specialty insurance for companies and high-net-worth individuals.
",1169.0,-1.43,,11.545801526717558,8.744186046511627,0.0991328074402705
BT-A,BT Group plc,Communication Services,$14.4B,"BT Group is a UK-based telecommunications company providing fixed and mobile services, broadband, TV, and IT solutions to consumers, businesses, and public sector organizations.
",157.6,-1.38,,3.1413591965808294,9.787528143190894,47.72097919300674
PSON,Pearson plc,Communication Services,$9.0B,"Pearson plc is a learning company providing educational materials, assessments, and digital services across various markets, including education, assessment, and certifications.
",1343.0,-1.36,,-0.5185185185185185,0.14914243102162564,31.054060328778228
SGRO,SEGRO Plc,Real Estate,$9.8B,"SEGRO Plc is a UK REIT that owns, manages, and develops modern warehouses and industrial properties in the UK and Europe.
",695.6,-1.22,,-1.1370062341567495,-1.249293598673929,-19.817852375265645
UTG,Unite Group PLC,Real Estate,$4.2B,"The Unite Group PLC is a UK-based REIT that develops, manages, and operates purpose-built student accommodation (PBSA), partnering with universities and renting rooms directly to students.
",825.5,-1.2,,-3.5630841121495322,-3.5067212156633545,-13.66299682586049
SBRY,J Sainsbury plc,Consumer Defensive,$6.1B,"J Sainsbury plc is a UK-based multi-channel retailer offering groceries, general merchandise, clothing, financial services, and property investments through supermarkets, convenience stores, and online platforms.
",255.6,-1.16,,-0.15625000000000222,1.027667984189721,3.240552436439207
CRDA,Croda International Plc,Basic Materials,$4.4B,"Croda International Plc is a specialty chemicals company that creates and sells high-performance ingredients and technologies for various sectors, including consumer care, life sciences, and industrial specialties.
",3268.0,-1.09,,2.0293474867311896,1.3647642679900744,-31.786253952716812
DGE,Diageo plc,Consumer Defensive,$50.5B,"Diageo plc is a British multinational alcoholic beverage company that produces, distributes, and markets a wide range of spirits and beers, including Scotch whisky.
",2141.5,-0.99,,-0.7739366515837104,-7.738646066684184,-25.529656385247616
BTRW,Barratt Redrow plc,Consumer Cyclical,$6.6B,"Barratt Redrow plc, formerly Barratt Developments PLC, is a UK-based housebuilder and commercial developer, acquiring land, obtaining planning consents, and constructing homes.
",422.6,-0.96,,-0.5880983457118155,-6.731407127049904,-10.24569829010126
LMP,LondonMetric Property Plc,Real Estate,$3.9B,"LondonMetric Property Plc is a UK-based REIT that invests in and manages commercial real estate assets, focusing on logistics, healthcare, convenience, and leisure sectors.
",184.7,-0.91,,-2.9936943693303517,-0.05411420460302457,-0.5488141485660957
PSN,Persimmon Plc,Consumer Cyclical,$4.1B,"Persimmon Plc is a UK-based housebuilder that designs, constructs, and maintains residential buildings under the Persimmon Homes, Charles Church, and Westbury Partnerships brands.
",1194.15,-0.9,,-1.391412056151933,-5.600790513833985,-13.744478134559104
VOD,Vodafone Group Public Limited Company,Communication Services,$18.1B,"Vodafone is a British multinational telecommunications company providing mobile and fixed services, including voice, data, and digital solutions, to customers and corporate clients across Asia, Africa, Europe, and Oceania.
",69.58,-0.86,,1.7251439295284863,-0.6283871239088066,-0.996014216640941
TSCO,Tesco PLC,Consumer Defensive,$26.0B,"Tesco PLC is a UK-based retailer of groceries, merchandise, and financial services, operating stores and online platforms in the UK, Europe and Asia.
",377.0,-0.84,,0.23929643229962239,1.2352325936917936,36.498062282314756
AV,Aviva plc,Financial Services,$13.5B,"Aviva PLC is a UK-based insurer providing insurance, wealth, and retirement products and services to 19.6 million customers in the UK, Ireland, and Canada.
",540.0,-0.81,,7.398570626526865,6.46687440921833,19.763925627828066
LLOY,Lloyds Banking Group plc,Financial Services,$37.6B,"Lloyds Banking Group is a UK-based financial services group providing retail, commercial banking, insurance, and wealth management services.
",72.4,-0.79,,7.546049210048279,18.146216452700003,51.54388316623702
BARC,Barclays PLC,Financial Services,$42.5B,"Barclays PLC is a global financial services company providing retail, corporate, and investment banking, wealth management, and credit card services.
",308.9,-0.77,,3.415902637770655,6.334543783637157,82.34123019554505
PHNX,Phoenix Group Holdings plc,Financial Services,$5.2B,"Phoenix Group Holdings PLC is a UK company specializing in managing and acquiring closed life assurance and pension funds, offering long-term savings and retirement solutions.
",514.0,-0.77,,1.5810276679841897,0.2926829268292683,14.497735504229132
LGEN,Legal & General Group Plc,Financial Services,$13.8B,"Legal & General Group PLC is a multinational financial services and asset management company, offering investment management, retirement solutions, and insurance products.
",242.9,-0.74,,2.3167675842122586,2.5760121915661065,-0.9347227008903016
HWDN,Howden Joinery Group Plc,Consumer Cyclical,$4.5B,"Howden Joinery Group Plc is a UK-based supplier of kitchens, joinery, and hardware products, primarily to trade customers, with operations in the United Kingdom, France, Belgium, and the Republic of Ireland.
",767.5,-0.71,,-7.86314525810324,-4.776674937965261,-10.170497691526835
ABF,Associated British Foods plc,Consumer Defensive,$13.5B,"Associated British Foods is a diversified international company operating in food processing, ingredients, agriculture, grocery, and retail (including Primark).
",1883.0,-0.63,,-1.3361278490961488,1.8663781444414391,-16.553916035978645
INF,Informa plc,Communication Services,$11.6B,"Informa PLC is a British publishing, business intelligence, and B2B events group serving academic and specialist customer communities.
",854.2,-0.56,,-1.6804774399292253,-1.8837555761358509,5.8198985565916574
DCC,DCC plc,Energy,$5.2B,"DCC plc is an Irish international sales, marketing, and support services group operating across energy, healthcare, and technology sectors.
",5335.0,-0.47,,-0.7441860465116279,-2.823315118397086,-4.9025319015028614
IHG,InterContinental Hotels Group PLC,Consumer Cyclical,$16.8B,"InterContinental Hotels Group PLC (IHG) owns, manages, franchises, and leases hotels and resorts across various brands and segments globally.
",9882.0,-0.46,,1.9183168316831682,-7.644859813084112,18.13318346774617
BATS,British American Tobacco p.l.c.,Consumer Defensive,$72.3B,"British American Tobacco is a multinational consumer goods company that manufactures and sells cigarettes, tobacco, and other nicotine products, including e-cigarettes, aiming to build a smokeless world.
",3073.0,-0.45,,1.9575315195753153,-3.96875,33.52408088878799
NWG,NatWest Group plc,Financial Services,$34.9B,"NatWest Group is a UK-based banking and insurance holding company providing personal, private, commercial, and investment banking services.
",476.8,-0.42,,7.459992536020992,11.872357189982734,90.99380752876193
JD,JD Sports Fashion Plc,Consumer Cyclical,$4.4B,"JD Sports Fashion Plc is a global omnichannel retailer of sports fashion brands, offering multi-branded sports, fashion, and outdoor clothing, footwear, accessories, and equipment.
",77.74,-0.41,,-5.056176590486091,-8.498115774806067,-33.86147926719605
SPX,Spirax Group plc,Industrials,$5.7B,"Spirax Group PLC provides thermal energy management and fluid technology solutions through steam thermal, electric thermal, and fluid technology solutions.
",7250.0,-0.34,,-4.8556430446194225,-9.147869674185463,-29.081503254331746
RKT,Reckitt Benckiser Group plc,Consumer Defensive,$36.5B,"Reckitt Benckiser is a global consumer goods company producing health, hygiene, and nutrition products.
",5226.0,-0.27,,-1.4334213504337987,-1.4705882352941175,2.23726355207464
BP,BP p.l.c.,Energy,$66.5B,"BP p.l.c. is a British multinational integrated energy company involved in oil and gas exploration, refining, distribution, and marketing, with growing interests in renewable energy.
",436.17,-0.27,,-2.3135498320268724,3.8679319985837437,-7.3358310605062025
MNDI,Mondi plc,Basic Materials,$5.6B,"Mondi plc is a global packaging and paper company that manufactures and sells pulp, paper, and flexible plastic packaging products, with a focus on sustainability.
",1224.5,-0.24,,-0.8502024291497976,-2.274541101356744,-7.684769810665092
MNG,M&G plc,Financial Services,$5.0B,"M&G plc is a UK-based savings and investment company that manages investments for individuals and institutions, offering a range of long-term savings, asset management, and retirement solutions.
",211.13,-0.22,,1.309983773258486,2.7396593673965914,-7.520584677024535
WTB,Whitbread plc,Consumer Cyclical,$4.8B,"Whitbread PLC is a British multinational hospitality company that manages hotels and restaurants, with brands like Premier Inn, Brewers Fayre and Beefeater.
",2669.0,-0.19,,0.3006388575723412,-3.506869125090383,-15.840149754042256
IMB,Imperial Brands PLC,Consumer Defensive,$23.1B,"Imperial Brands PLC is a fast-moving consumer goods company specializing in tobacco and next-generation products, with a global presence.
",2789.8,-0.19,,1.7061611374407648,1.8002568030857775,66.01432468417275
PRU,Prudential plc,Financial Services,$17.2B,"Prudential plc provides life and health insurance and asset management services to customers across Asia and Africa.
",726.6,-0.11,,2.366865665815061,9.263157894736846,-1.1351973668639097
EXPN,Experian plc,Industrials,$36.5B,"Experian is a global information services company providing data and analytical tools to manage credit risk and prevent fraud for businesses and consumers.
",3760.0,-0.11,,-0.9483667017913594,-4.374364191251272,12.944644146810672
LSEG,London Stock Exchange Group plc,Financial Services,$64.1B,"London Stock Exchange Group (LSEG) is a global financial markets infrastructure and data provider, operating through divisions like Data & Analytics, FTSE Russell, and Capital Markets.
",11835.0,-0.08,,4.734513274336283,-0.5462184873949579,30.90592346538452
HL,Hargreaves Lansdown plc,Financial Services,$5.2B,"Hargreaves Lansdown is a UK-based digital wealth management service providing a platform for private investors to manage investments and pensions.
",1103.75,-0.07,,0.3865393360618463,0.24977293369663942,47.79757274419956
AZN,AstraZeneca PLC,Healthcare,$176.4B,"AstraZeneca PLC is a science-led biopharmaceutical company that discovers, develops, and commercializes prescription medicines.
",11964.0,-0.03,,1.6309887869520898,6.116682706845329,18.3390905194643
RTO,Rentokil Initial plc,Industrials,$9.9B,"Rentokil Initial plc provides pest control and commercial hygiene services globally.
",397.9,-0.03,,-1.5829799619598395,1.3499729531555125,-5.4685233959181625
CNA,Centrica plc,Utilities,$7.2B,"Centrica PLC is a British multinational energy and services company that supplies electricity and gas to consumers in the UK and Ireland, offering energy solutions and home services.
",149.56,0.04,,-0.9864303354216123,5.546932407224247,17.1098246751408
DPLM,Diploma PLC,Industrials,$6.0B,"Diploma PLC is a value-add distributor of specialized technical products and services, operating through Controls, Seals, and Life Sciences sectors globally.
",4498.0,0.04,,-0.6186478126380911,-0.48672566371681414,33.016633389298995
NXT,NEXT plc,Consumer Cyclical,$11.5B,"NEXT plc is a UK-based retailer selling clothing, homeware, and beauty products through stores, online, and franchises.
",10030.0,0.05,,1.2108980827447022,2.8506972928630026,20.87087776232967
CCH,Coca-Cola HBC AG,Consumer Defensive,$10.5B,"Coca-Cola HBC AG is a bottling partner of The Coca-Cola Company that manufactures, markets, and distributes non-alcoholic beverages.
",3362.0,0.06,,0.7793764988009593,17.306350314026517,40.11228109160329
CTEC,ConvaTec Group PLC,Healthcare,$4.9B,"ConvaTec Group PLC is a global medical products and tech company focused on chronic condition management, including wound, ostomy, continence, and infusion care.
",259.6,0.08,,5.271692447171867,6.919273779688111,2.8714922756947003
AAL,Anglo American plc,Basic Materials,$28.3B,"Anglo American is a global mining company focused on producing copper, iron ore, and crop nutrients, essential for a sustainable global economy.
",2338.3,0.1,,-2.5099020220971364,-0.43431977858206594,37.260255616800244
GAW,Games Workshop Group PLC,Consumer Cyclical,$4.8B,"Games Workshop Group PLC designs, manufactures, and sells fantasy miniatures, games, and related products through its own stores, independent retailers, and online.
",14321.06,0.15,,1.8567567567567531,-1.7085792724776974,52.98905054509415
STAN,Standard Chartered PLC,Financial Services,$25.9B,"Standard Chartered PLC is a British multinational bank providing corporate, commercial, institutional, consumer, and private banking services.
",1270.98,0.16,,8.030599235019126,19.5653809971778,84.87003154389295
ULVR,Unilever PLC,Consumer Defensive,$115.4B,"Unilever PLC is a global fast-moving consumer goods (FMCG) company that manufactures and supplies food, beauty, personal care, home care products, and more.
",4496.0,0.2,,0.2985381575379986,-3.03248837429229,16.198647547249433
SDR,Schroders plc,Financial Services,$5.6B,"Schroders plc is a global investment management company offering asset and wealth management services to individuals, family offices, and charities.
",369.8,0.22,,-3.396026177513771,5.35612535612536,-5.124207705028954
KGF,Kingfisher plc,Consumer Cyclical,$4.3B,"Kingfisher plc is an international home improvement company with over 1900 stores operating in eight countries across Europe.
",247.3,0.24,,-0.08080808080807621,2.0214547140657757,10.499706996394305
HSBA,HSBC Holdings plc,Financial Services,$147.4B,"HSBC Holdings plc is a global banking and financial services company offering retail, commercial, and investment banking, as well as wealth management.
",936.6,0.32,,6.71071971901437,13.997082257950211,56.012395383451675
ADM,Admiral Group plc,Financial Services,$8.2B,"Admiral Group plc is a financial services company offering motor, household, travel, and pet insurance, as well as personal lending products.
",2884.2,0.32,,2.8235294117646994,5.764576457645758,7.60453262775511
SN,Smith & Nephew plc,Healthcare,$9.1B,"Smith & Nephew develops, manufactures, and markets medical devices and services in orthopedics, sports medicine, and wound management.
",1154.29,0.33,,10.617153809295637,12.23043266893534,13.295091379457421
WEIR,The Weir Group PLC,Industrials,$6.1B,"The Weir Group PLC is a UK-based engineering solutions provider focused on mining and infrastructure, manufacturing equipment and offering services.
",2438.0,0.33,,7.211961301671065,3.5683942225998297,29.705047126958046
EDV,Endeavour Mining plc,Basic Materials,$4.2B,"Endeavour Mining plc is a UK-based multi-asset gold producer focused on exploration, extraction, and processing of gold in West Africa.
",1549.4,0.35,,-7.443249701314213,-6.153846153846149,11.482017775380955
AUTO,Auto Trader Group plc,Communication Services,$7.1B,"Auto Trader Group plc is a UK-based digital automotive marketplace and classified advertising business for buying and selling vehicles.
",778.4,0.36,,-0.5366695268285658,-1.1430053511567795,6.351540751144272
ITRK,Intertek Group plc,Industrials,$8.2B,"Intertek Group plc is a UK-based company providing quality assurance, testing, inspection, and certification (ATIC) solutions.
",5155.0,0.39,,-1.9961977186311788,1.8774703557312251,5.124320733212823
WPP,WPP plc,Communication Services,$8.4B,"WPP plc is a global communications group providing marketing and technology services, including advertising and public relations.
",647.0,0.47,,-15.002628793438738,-15.645371577574968,-8.956310667103887
SMIN,Smiths Group plc,Industrials,$6.9B,"Smiths Group PLC is a diversified technology company that provides critical solutions for various industries including energy, medical, and security.
",2024.0,0.5,,-0.6869479882237487,-0.4916420845624385,25.513840345739343
PSH,Pershing Square Holdings Ord,,$7.5B,"Pershing Square Holdings is an investment holding company that acquires and holds significant positions in a concentrated number of large capitalization companies, aiming to maximize long-term growth in intrinsic value per share.
",4280.0,0.56,,-2.1490626428898034,4.473780125734111,11.514840016360626
GSK,GSK plc,Healthcare,$61.4B,"GSK plc is a global biopharma company researching, developing, and manufacturing pharmaceutical medicines, vaccines, and consumer healthcare products.
",1475.5,0.61,,1.5834767641996557,5.5176422801204374,-12.31511234192424
III,3i Group Ord,,$38.3B,"3i Group is a London-based international investment company focusing on private equity and infrastructure.
",3982.24,0.64,,-2.4439000489955958,1.2519705059750772,59.57588599625362
REL,RELX PLC,Industrials,$75.0B,"RELX PLC provides information and analytics solutions and decision tools for professional and business customers across various industries.
",3842.79,0.65,,-1.4163673678809656,-4.336818521284542,12.382080290438596
CPG,Compass Group PLC,Consumer Cyclical,$48.2B,"Compass Group PLC is a multinational company that provides contract food and support services across various sectors and locations.
",2791.0,0.65,,0.4318100035984167,-0.4991087344028521,27.29275783441649
SMT,Scottish Mortgage Ord,,$13.4B,"Scottish Mortgage is a global investment trust that aims to identify, own, and support exceptional growth companies, both public and private.
",1048.83,0.66,,-2.34357541899442,0.7037926068170838,33.75148281046668
RIO,Rio Tinto Group,Basic Materials,$78.9B,"Rio Tinto is a global mining and metals company that explores, produces, and processes various minerals like iron ore, copper, and aluminum, operating in 35 countries.
",4826.49,0.68,,-3.605152786099465,-0.18633026574294734,-3.904403822221648
BKG,The Berkeley Group Holdings plc,Consumer Cyclical,$3.9B,"The Berkeley Group is a UK homebuilder focused on residential-led, mixed-use property development, specializing in brownfield regeneration in London, Birmingham, and the South of England.
",3626.0,0.72,,-3.4096963239211506,-5.276907001044933,-22.029831953639864
BEZ,Beazley plc,Financial Services,$5.3B,"Beazley plc is a UK-based global specialist risk insurance and reinsurance company, underwriting diverse risks like cyber, marine, property, and specialty lines.
",883.0,0.74,,7.748627211714459,7.617306520414381,34.528720813703615
ENT,Entain Plc,Consumer Cyclical,$4.7B,"Entain PLC is a global sports betting and gaming company operating online and in retail, with brands like Ladbrokes and Coral.
",752.2,0.75,,6.3932107496464,8.230215827338135,-9.892060966675388
GLEN,Glencore plc,Basic Materials,$42.3B,"Glencore PLC is a Swiss multinational commodity trading and mining company that produces, sources, processes, refines, transports, stores, finances, and supplies commodities worldwide.
",321.9,0.86,,1.2423298132779177,-5.904707905033873,-14.370179120081323
SHEL,Shell plc,Energy,$159.8B,"Shell plc is a global energy and petrochemical company involved in the exploration, production, refining, and marketing of oil and natural gas, as well as the manufacturing of chemicals.
",2659.0,0.87,,0.9682931460034174,2.5774659600536807,9.887806371300192
HLMA,Halma plc,Industrials,$11.2B,"Halma plc is a global group of life-saving technology companies focusing on safety, environmental & analysis, and healthcare.
",2825.0,0.89,,-1.6364902506963788,-6.332891246684349,23.913645964560732
HLN,Haleon plc,Healthcare,$34.4B,"Haleon PLC is a British multinational consumer healthcare company that manufactures and sells over-the-counter medicines, oral health products, vitamins, and supplements.
",402.1,0.93,,1.3101552490504353,7.026879673993978,24.7820535245924
ALW,Alliance Witan Ord,,$5.2B,"Alliance Witan is a UK investment trust that focuses on delivering long-term capital growth and a rising dividend through a diversified global equity portfolio.
",1272.51,0.99,,-1.0437852975947852,-1.3506236890945926,7.498681531656903
FCIT,F&C Investment Trust Ord,,$5.6B,"F&C Investment Trust is a UK-based investment trust aiming for long-term capital and income growth by investing in a globally diversified portfolio of listed equities, unlisted securities, and private equity, utilizing gearing.
",1157.6,1.01,,-1.3969335604770095,-0.20689655172414578,18.381517668296873
FRES,Fresnillo plc,Basic Materials,$5.6B,"Fresnillo plc is a UK-based precious metals mining company, the world's largest primary silver producer and Mexico's second-largest gold miner.
",750.62,1.09,,-0.9736147757255931,5.795630725863285,52.062274252619446
MRO,Melrose Industries PLC,Industrials,$8.0B,"Melrose Industries PLC is a UK-based aerospace company providing advanced components and systems to major original equipment manufacturers in civil and defense markets.
",648.2,1.12,,4.548387096774201,5.742251223491035,1.7996478841850188
STJ,St. James's Place plc,Financial Services,$5.8B,"St. James's Place plc is a UK-based wealth management company providing financial planning advice to individuals, trustees, and businesses.
",1070.0,1.13,,-2.815622161671208,3.0828516377649327,120.99615223790548
AHT,Ashtead Group plc,Industrials,$22.1B,"Ashtead Group plc is an international equipment rental company, operating primarily under the Sunbelt Rentals brand in the US, Canada, and the UK.
",4866.0,1.27,,0.620347394540943,-5.587892898719441,-5.5805399935762425
PCT,Polar Capital Technology Ord,,$4.4B,"Polar Capital Technology Ord seeks to maximize capital growth by investing in a diverse, global portfolio of technology stocks.
",339.5,1.34,,-3.276353276353276,-6.986301369863014,16.068376068376068
HIK,Hikma Pharmaceuticals PLC,Healthcare,$5.1B,"Hikma Pharmaceuticals PLC develops, manufactures, and markets generic, branded, and in-licensed pharmaceutical products across injectables, generics, and branded segments.
",2190.0,1.39,,-4.947916666666666,-4.031551270815075,15.399756187551361
MKS,Marks and Spencer Group plc,Consumer Cyclical,$7.2B,"Marks and Spencer Group plc is a major British multinational retailer that sells clothing, beauty, home, and food products through its UK and international stores and online.
",359.8,1.41,,2.97653299518855,7.3388982389937825,50.557793930171655
SGE,The Sage Group plc,Technology,$13.2B,"The Sage Group plc is a UK-based multinational enterprise software company providing integrated business management solutions to small and medium-sized businesses globally.
",1283.5,1.46,,0.03897116134060795,-3.857677902621723,3.94467373152967
ANTO,Antofagasta plc,Basic Materials,$16.7B,"Antofagasta plc is a UK-based copper mining company with interests in transport and its core business is mining, mainly in Chile.
",1764.5,1.79,,-0.2825656965244419,4.967281380130874,-0.7193098230215409
