,Company Name,Sector,Market Cap,Summary,Price,Change_percent,Attribution,Change_percent_5_days,Change_percent_20_days,Change_percent_251_days
SAFE,Safestore Holdings Plc,Real Estate,$1.3B,"Safestore Holdings PLC is the UK's largest self-storage company, providing storage solutions for personal and business customers in the UK, Paris, and other European locations, and also sells insurance and merchandise.
",582.5,-1.35,,-2.9166666666666665,-4.97553017944535,-25.179847993343103
VTY,Vistry Group PLC,Consumer Cyclical,$2.0B,"Vistry Group PLC is a UK-based company focused on developing mixed-tenure homes and communities, operating through brands like Bovis Homes and Countryside Partnerships.
",618.0,-1.28,,2.064409578860446,2.572614107883817,-37.481031866464335
FOUR,4imprint Group plc,Communication Services,$1.6B,"4imprint Group plc is a direct marketer and distributor of promotional products like apparel, stationery, and technology, primarily in North America and the UK & Ireland.
",5570.0,-1.24,,-2.280701754385965,11.959798994974873,3.117956457699469
TATE,Tate & Lyle plc,Consumer Defensive,$2.9B,"Tate & Lyle is a global provider of specialty food and beverage solutions, offering ingredients like sweeteners, texturants, and fiber enrichments.
",572.82,-1.24,,-11.873846153846145,-12.41284403669724,-4.678503491112623
GRG,Greggs plc,Consumer Cyclical,$2.2B,"Greggs plc is a UK-based food-on-the-go retailer and bakery chain, offering a variety of fresh bakery goods, sandwiches, and drinks.
",2110.76,-1.18,,-0.05871212121211088,-3.3534798534798433,-23.327855167703817
HMSO,Hammerson Plc,Real Estate,$1.4B,"Hammerson PLC is a real estate investment trust that owns, operates, and develops prime urban properties, including shopping centers and retail villages, in the UK, Ireland, and France.
",289.4,-1.16,,-0.7544602391862308,1.6151728947317021,11.568618154287966
INVP,Investec Group,Financial Services,$3.3B,"Investec Group is an Anglo-South African international banking and wealth management group providing financial products and services in Europe, Southern Africa, and Asia-Pacific.
",532.0,-1.12,,0.6622516556291391,-3.00820419325433,9.490885461319378
TPK,Travis Perkins plc,Industrials,$1.5B,"Travis Perkins plc is a UK-based distributor of building materials and home improvement products, also offering tool hire services.
",688.75,-1.11,,-2.992957746478873,-1.4663805436337627,-9.38839689245292
JDW,J D Wetherspoon plc,Consumer Cyclical,$702.6M,"J D Wetherspoon plc owns and operates pubs and hotels throughout the United Kingdom and Ireland.
",595.0,-1.08,,-3.0944625407166124,-2.538902538902539,-24.432508173026463
GEN,Genuit Group plc,Industrials,$971.8M,"Genuit Group plc provides sustainable water, climate, and ventilation solutions for the built environment, helping customers adapt to climate change and meet sustainability targets.
",374.0,-1.06,,-3.608247422680412,1.9073569482288828,-5.370820449955354
IWG,International Workplace Group plc,Real Estate,$1.8B,"International Workplace Group (IWG) provides flexible workspace solutions globally, operating a network of business centers with brands like Regus and Spaces.
",195.0,-1.02,,3.2292251459035928,19.12034430987441,-0.5928559827301991
ONT,Oxford Nanopore Technologies plc,Healthcare,$1.3B,"Oxford Nanopore Technologies develops and sells nanopore sequencing products for direct, electronic analysis of single molecules.
",128.4,-1.0,,-2.5796684165649277,-13.535353535353531,-7.956989247311824
WOSG,Watches of Switzerland Group PLC,Consumer Cyclical,$1.3B,"Watches of Switzerland Group PLC is an international retailer of luxury watches and jewelry, operating under brands like Watches of Switzerland, Mappin & Webb, and Goldsmiths.
",547.5,-0.99,,-2.666666666666667,6.310679611650485,26.73611111111111
TBCG,TBC Bank Group PLC,Financial Services,$1.9B,"TBC Bank Group PLC is a UK-based parent company of JSC TBC Bank, a leading universal banking group in Georgia, and also provides digital financial services in Uzbekistan.
",4000.0,-0.99,,11.11111111111111,30.505709624796083,65.00860745888457
ITV,ITV plc,Communication Services,$2.8B,"ITV plc is a vertically integrated producer, broadcaster, and streamer creating, owning, and distributing content globally through ITV Studios and its Media & Entertainment division.
",75.79,-0.99,,-2.269507392002498,6.074182277294823,40.50433859322215
CCC,Computacenter plc,Technology,$2.4B,"Computacenter plc is a UK-based IT services provider that helps clients source, transform, and manage digital technology.
",2224.0,-0.98,,-0.17953321364452424,6.513409961685824,-21.084289859411502
WIZZ,Wizz Air Holdings Plc,Industrials,$1.4B,"Wizz Air Holdings Plc is a Hungary-based airline providing low-cost passenger air transportation services on short-haul and medium-haul routes across Europe, the Caucasus, the Middle East, North Africa, and North-West Asia.
",1640.0,-0.97,,5.534105534105534,22.57100149476831,-20.349684312773192
HBR,Harbour Energy plc,Energy,$3.3B,"Harbour Energy PLC is an independent oil and gas company involved in the acquisition, exploration, development, and production of oil and gas reserves, primarily in the North Sea and Southeast Asia.
",240.4,-0.91,,0.29203298317478416,-17.132025183681414,0.17488260895828206
CURY,Currys plc,Consumer Cyclical,$1.1B,"Currys plc is a leading omnichannel retailer of technology products and services, operating online and through stores in the UK, Ireland, and Nordics.
",98.35,-0.91,,1.3917525773195818,8.136342276040978,49.35459723457903
ELM,Elementis plc,Basic Materials,$930.2M,"Elementis plc is a UK-based specialty chemicals company manufacturing additives and chemicals for consumer and industrial applications.
",159.75,-0.9,,0.852276613342463,8.821523623317882,19.85661684020581
RICA,Ruffer Investment Company Ord,,$910.1M,"Ruffer Investment Company is a British investment company focused on investments in internationally listed equities and related securities, aiming for positive annual returns and capital preservation.
",278.09,-0.86,,-0.3261648745519803,2.996296296296287,7.12910531424228
TRY,TR Property Ord,,$990.4M,"TR Property invests in property companies, property-related businesses, and UK investment property, primarily across the UK and Europe.
",307.47,-0.82,,-1.7667731629392884,1.8112582781457043,0.3960463286483421
SVS,Savills plc,Real Estate,$1.5B,"Savills plc is a global real estate services provider offering advisory, management, and transactional services across various property segments.
",1101.2,-0.79,,1.399631675874774,6.912621359223306,15.375773509717034
SXS,Spectris plc,Technology,$3.0B,"Spectris plc provides high-tech instruments, test equipment, and software for technically demanding industrial applications, offering precision measurement solutions.
",3004.07,-0.79,,-2.1475570032573237,12.765390390390397,-16.53305796532335
PFD,Premier Foods plc,Consumer Defensive,$1.6B,"Premier Foods plc is a UK-based food manufacturer producing and supplying a range of food products, including cooking sauces, desserts, and sweet treats, with well-known brands like Mr Kipling and Bisto.
",188.4,-0.74,,-2.3834196891191683,5.251396648044696,35.80167537732946
ROO,Deliveroo plc,Consumer Cyclical,$2.0B,"Deliveroo is a UK-based online food delivery platform connecting consumers, riders, and restaurants.
",138.1,-0.72,,-0.1446153632281327,3.678681054070753,18.337620918061344
DLN,Derwent London Plc,Real Estate,$2.2B,"Derwent London PLC is a UK-based REIT specializing in property investment, regeneration, and management of commercial real estate, primarily in central London.
",1962.0,-0.71,,-0.5575266092245312,2.8301886792452833,3.086891285165027
BME,B&M European Value Retail S.A.,Consumer Defensive,$3.2B,"B&M European Value Retail S.A. operates discount retail stores, offering a variety of merchandise including food, home goods, and DIY products, through its B&M, Heron Foods, and B&M Express chains in the UK and France.
",313.07,-0.71,,-1.17739518203717,-1.5193438154192416,-34.10222422096509
SPT,Spirent Communications plc,Technology,$1.1B,"Spirent Communications provides automated test and assurance solutions for networks, cybersecurity, and positioning technologies like 5G and the Internet of Things.
",183.1,-0.7,,-1.02702702702703,2.6920902221458824,62.75555555555555
BOWL,Hollywood Bowl Group plc,Consumer Cyclical,$481.0M,"Hollywood Bowl Group plc is a leading leisure operator of ten-pin bowling and mini-golf centers in the UK and Canada, offering entertainment, amusements, food and drink.
",271.1,-0.7,,-1.41818181818181,-2.6438417446550724,-10.608371718594727
BBOX,Tritax Big Box Ord,,$3.8B,"Tritax Big Box REIT is a British real estate investment trust (REIT) that invests in large distribution centers and warehouse properties crucial for the UK supply chain.
",149.1,-0.67,,1.4285714285714246,9.150800393824184,0.8912620192382114
HTWS,Helios Towers plc,Communication Services,$1.0B,"Helios Towers is a UK-based independent telecommunications infrastructure company focused on owning and operating towers in Africa and the Middle East.
",93.3,-0.64,,-3.215769166815525,4.362414326125203,19.92287447332173
N91,Ninety One Group,Financial Services,$1.3B,"Ninety One is a global investment manager offering active strategies across equities, fixed income, multi-asset, and alternative investments to institutions and advisors.
",146.4,-0.61,,-2.9821034317412316,-3.557314191829508,-8.542502630680147
VSVS,Vesuvius plc,Basic Materials,$1.0B,"Vesuvius plc is a UK-based company providing molten metal flow engineering and technology, serving industries like steel, foundries, glass, and solar energy.
",410.0,-0.61,,0.0,-0.48543689320388345,-11.400073360207456
RHIM,RHI Magnesita N.V.,Industrials,$1.7B,"RHI Magnesita N.V. is a global supplier of refractory products, systems, and services essential for high-temperature industrial processes.
",3708.35,-0.58,,1.0449591280653927,7.644412191582001,14.99498779256267
LRE,Lancashire Holdings Limited,Financial Services,$1.6B,"Lancashire Holdings Ltd is a global specialty insurance and reinsurance provider with operations in London, Bermuda, the U.S. and Australia.
",608.5,-0.57,,-4.022082018927445,-6.528417818740399,17.662948612486385
UKW,Greencoat UK Wind,,$2.7B,"Greencoat UK Wind is a British investment company that invests solely in UK wind farms, providing investors with annual dividends that increase with RPI inflation.
",112.58,-0.55,,-3.0301026826123274,-4.95347726481195,-6.227731455729752
BAKK,Bakkavor Group plc,Consumer Defensive,$790.8M,"Bakkavor Group plc is a UK-based provider of fresh prepared foods (FPF) like meals, breads, soups, and salads, with operations in the UK, US, and China.
",144.72,-0.54,,3.3714285714285706,4.869565217391304,61.90588639972755
MTO,Mitie Group plc,Industrials,$1.4B,"Mitie Group PLC is a British strategic outsourcing and energy services company, providing facilities and property management, infrastructure consultancy, and technical services.
",120.0,-0.5,,2.564102564102564,5.633804235778114,19.763619625875748
CWK,Cranswick plc,Consumer Defensive,$2.7B,"Cranswick plc is a UK-based food producer, manufacturing and supplying premium food products like fresh pork and chicken to retailers and the food service sector.
",4960.0,-0.5,,-1.3916500994035785,1.4314928425357873,27.299659383983776
HTG,Hunting PLC,Energy,$545.8M,"Hunting PLC specializes in manufacturing, trading, and renting equipment for the energy industry, serving oil and gas companies globally.
",322.0,-0.46,,-4.874446085672083,-12.5,10.524390051009906
IEM,Impax Environmental Markets Ord,,$941.1M,"Impax Environmental Markets invests in companies providing, utilizing, or advising on technology-based systems, products, or services in environmental markets, like alternative energy and pollution control.
",393.41,-0.4,,-0.5284450063211061,-2.3135864136848197,2.961280435305584
PPH,PPHE Hotel Group Limited,Consumer Cyclical,$574.6M,"PPHE Hotel Group is an international hospitality real estate company that owns, operates, develops, and franchises hotels and resorts primarily in Europe.
",1330.0,-0.37,,0.7575757575757576,1.5267175572519083,5.927927638886661
ASHM,Ashmore Group Plc,Financial Services,$1.1B,"Ashmore Group PLC is a UK-based investment manager specializing in emerging markets, managing assets across various investment themes.
",163.3,-0.37,,-2.1569766495720613,3.68253968253969,-18.5391711965271
FGT,Finsbury Growth & Income Ord,,$1.4B,"Finsbury Growth & Income Trust PLC invests mainly in UK-listed companies to achieve capital and income growth, aiming to surpass the FTSE All-Share Index.
",941.58,-0.36,,-1.094537815126046,1.7924324324324368,12.665880887310877
IGG,IG Group Holdings plc,Financial Services,$3.6B,"IG Group is a UK-based online trading provider offering spread betting and CFD trading on equities, bonds, and currencies.
",964.25,-0.34,,-3.526763381690846,-6.812877132080297,45.67310919596615
OSB,OSB Group Plc,Financial Services,$1.5B,"OSB Group PLC is a UK-based specialist mortgage lender focused on selected sub-segments of the UK mortgage market, operating through OneSavings Bank and Charter Court Financial Services.
",418.4,-0.33,,-1.0874704491725822,6.843716414396591,6.980802786873958
BGEO,Bank of Georgia Group PLC,Financial Services,$2.0B,"Bank of Georgia Group PLC is a UK-based holding company providing banking and financial services in Georgia and Armenia through its subsidiaries.
",5194.0,-0.31,,6.325486182190379,14.153846153846153,29.847741296004067
INCH,Inchcape plc,Consumer Cyclical,$2.6B,"Inchcape plc is a global automotive distributor that operates in over 40 markets, distributing and retailing new and used luxury and premium vehicles.
",663.5,-0.3,,0.759301442672741,-11.296791443850267,3.9848481949838344
BMY,Bloomsbury Publishing Plc,Communication Services,$535.9M,"Bloomsbury Publishing Plc is a global publisher of fiction, non-fiction, academic, and educational books for a wide range of audiences.
",656.0,-0.3,,1.5479876160990713,2.8213166144200628,26.69774490616998
BYIT,Bytes Technology Group plc,Technology,$1.1B,"Bytes Technology Group PLC is a UK-based IT company that provides software, security, and cloud solutions to both public and private sectors.
",446.69,-0.29,,-5.682011350657342,3.8813953488372093,-26.380744518693945
JMAT,Johnson Matthey Plc,Basic Materials,$2.4B,"Johnson Matthey is a specialty chemicals and sustainable technologies company focused on transforming energy, reducing emissions, and advanced metals chemistry.
",1477.0,-0.27,,2.9268292682926833,7.340116279069768,-4.809301694004251
MGNS,Morgan Sindall Group plc,Industrials,$1.7B,"Morgan Sindall Group PLC is a UK-based construction and regeneration company operating in both the public and commercial sectors through six divisions.
",3660.0,-0.27,,-1.3477088948787064,-1.4804845222072678,73.39236543677207
DEC,Diversified Energy Company PLC,Energy,$691.6M,"Diversified Energy Company PLC produces, markets, and transports natural gas and natural gas liquids, focusing on acquiring and managing long-life, low-decline wells in the US.
",1335.69,-0.25,,-2.218887262079059,2.90369799691834,65.41859089220364
OXIG,Oxford Instruments plc,Technology,$1.2B,"Oxford Instruments plc provides high-tech products and services for imaging, analyzing, and manipulating materials at the atomic level for industry and research.
",2020.0,-0.25,,2.2267206477732793,-2.6506024096385543,-6.723629610990709
SHC,Shaftesbury Capital PLC,Real Estate,$2.2B,"Shaftesbury Capital PLC is a UK REIT investing in London's West End properties, including shops, restaurants, offices, and residential spaces in areas like Covent Garden and Soho.
",124.3,-0.24,,1.38662442662081,1.139136254466437,-2.746413067835668
PAY,PayPoint plc,Technology,$503.1M,"PayPoint PLC is a UK-based company providing multichannel payment solutions and retail services through its network of retail locations and digital platforms.
",666.42,-0.24,,-3.974063400576375,-3.8354978354978413,38.2587758999554
ROR,Rotork plc,Industrials,$2.9B,"Rotork plc is a UK-based company that designs and manufactures industrial flow control equipment, including actuators and related products, for various markets like oil & gas, water, and power.
",334.8,-0.24,,0.05977103790682956,2.3853211009174347,7.869703599187838
INPP,International Public Partnerships Ord,,$2.3B,"International Public Partnerships invests in public and social infrastructure assets globally, including the UK, Europe, Australia, and North America.
",118.72,-0.23,,-2.2075794828615467,3.7762223920459017,1.282900559667466
IBST,Ibstock plc,Basic Materials,$673.8M,"Ibstock plc manufactures and supplies clay bricks and concrete products to the UK construction industry.
",170.0,-0.23,,-1.1627906976744187,1.9184633631266979,7.104804974931439
WKP,Workspace Group Plc,Real Estate,$913.4M,"Workspace Group PLC is a REIT that acquires, designs, develops, and owns office buildings, leasing workspace to small and medium-sized enterprises in London.
",456.0,-0.22,,-3.695881731784583,-0.9771986970684038,-4.416690857483316
MOON,Moonpig Group PLC,Consumer Cyclical,$775.4M,"Moonpig Group PLC is a UK-based online greeting card and gifting platform with brands like Moonpig, Red Letter Days, Buyagift, and Greetz.
",224.5,-0.22,,1.8140589569160999,5.89622641509434,39.09542037776376
MAB,Mitchells & Butlers plc,Consumer Cyclical,$1.4B,"Mitchells & Butlers plc operates a wide range of pubs, bars, and restaurants across the UK and Germany.
",225.0,-0.22,,-4.45859872611465,-7.024793388429752,-8.83306433638334
VCT,Victrex plc,Basic Materials,$876.5M,"Victrex plc is a UK-based company that manufactures and sells high-performance polymers, predominantly PEEK, serving diverse industries like aerospace, medical, and automotive.
",967.0,-0.21,,-0.6166495375128468,-4.095398254333884,-24.25989156906659
PNL,Personal Assets Ord,,$1.6B,"Personal Assets Trust PLC aims to protect and increase shareholders' funds over the long term by investing in equities, fixed income, cash, and gold.
",510.0,-0.2,,-0.390625,1.1904761904761905,9.425370265495834
SRE,Sirius Real Estate Limited,Real Estate,$1.2B,"Sirius Real Estate Limited is a property company that owns and operates branded business and industrial parks providing conventional space and flexible workspace in Germany and the United Kingdom.
",78.2,-0.19,,-0.6353201621735926,-1.0126582278480976,-2.0209502748572863
MGAM,Morgan Advanced Materials plc,Industrials,$761.7M,"Morgan Advanced Materials manufactures specialist products using advanced ceramics, carbon, and composites for various industries.
",271.5,-0.18,,0.0,4.624277456647398,5.97793865474134
MRCH,Merchants Trust Ord,,$819.8M,"Merchants Trust Ord is a UK investment company aiming to provide above-average income and long-term capital growth by investing mainly in higher-yielding large UK companies.
",543.03,-0.18,,-1.2672727272727322,0.614526642030795,8.719437425707541
SHED,Urban Logistics REIT Ord,,$520.4M,"Urban Logistics REIT is a UK property investment company focusing on strategically located, single-let logistics properties, particularly ""last mile"" assets, that support the distribution of essential goods.
",116.8,-0.17,,5.035974105614697,13.840157638462912,-0.6741813890787368
HICL,HICL Infrastructure PLC Ord,,$2.4B,"HICL Infrastructure PLC is a UK-based investment company focused on long-term infrastructure assets, aiming to provide sustainable income and capital growth.
",116.6,-0.17,,0.344236714512115,5.807625434657414,2.8928859339462827
BWY,Bellway p.l.c.,Consumer Cyclical,$3.2B,"Bellway p.l.c. is a UK-based home construction company that builds and sells homes, from apartments to family homes, and provides social housing.
",2434.0,-0.16,,-5.070202808112325,0.6617038875103392,-11.97326651905578
THRG,BlackRock Throgmorton Trust Ord,,$507.6M,"BlackRock Throgmorton Trust plc invests primarily in UK smaller and mid-capitalization companies traded on the London Stock Exchange, seeking long-term capital growth and an attractive total return for shareholders.
",593.1,-0.15,,-0.8193979933110329,1.2116040955631437,1.0051442475450498
PTEC,Playtech plc,Consumer Cyclical,$2.3B,"Playtech plc provides software and services to the online gambling industry, offering platforms for online casinos, sports betting, and more.
",755.97,-0.14,,1.2008032128514095,2.8530612244897995,64.3413043478261
BGFD,Baillie Gifford Japan Ord,,$635.7M,"Baillie Gifford Japan Ord aims for long-term capital growth by investing in medium to smaller-sized Japanese companies.
",775.0,-0.13,,0.12919896640826875,8.089260808926081,4.809528805327708
HFG,Hilton Food Group plc,Consumer Defensive,$795.9M,"Hilton Food Group PLC is a specialist international food packing business that supplies meat, seafood, vegan, and vegetarian products to retailers.
",880.0,-0.11,,-2.0044543429844097,-0.11350737797956867,16.24952036123501
TCAP,TP ICAP Group PLC,Financial Services,$2.0B,"TP ICAP Group PLC is a UK-based liquidity and data solutions company, providing intermediary services and data-led solutions across financial, energy, and commodities markets.
",260.75,-0.1,,-4.3119266055045875,-3.782287822878229,55.99766959902095
DOCS,Dr. Martens plc,Consumer Cyclical,$711.8M,"Dr. Martens plc designs, develops, markets, and distributes footwear (including boots, shoes, and sandals) and accessories under the Dr. Martens brand.
",71.55,-0.07,,0.3506268408722337,4.452554744525544,-24.955043612041443
SMWH,WH Smith PLC,Consumer Cyclical,$1.6B,"WH Smith PLC is a global retailer of news, books, and convenience products, operating through Travel and High Street divisions.
",1222.3,-0.06,,-3.98271798900236,3.6726039016115313,-2.204778380331731
SRP,Serco Group plc,Industrials,$1.6B,"Serco Group plc is a British multinational company providing public services in defense, justice, immigration, transport, health, and citizen sectors.
",160.6,-0.06,,-0.4956591863302457,4.625407166123774,-8.846982594368843
EDIN,Edinburgh Investment Ord,,$1.1B,"Edinburgh Investment Trust aims to increase net asset value per share and dividends by investing primarily in UK securities, with up to 20% in international stocks.
",771.91,-0.01,,0.24805194805194394,2.3617507643558224,20.167741483080366
IDS,International Distribution Services plc,Industrials,$3.5B,"International Distribution Services PLC provides postal and delivery services through its Royal Mail and GLS operations.
",365.4,-0.0,,1.67036554576181e-06,0.2194168631629758,39.914635602744944
NBPE,NB Private Equity Partners Class A Ord,,$673.0M,"NB Private Equity Partners is a closed-ended investment company that invests in direct private equity, co-investing alongside private equity sponsors.
",1564.0,0.0,,0.903225806451613,3.0402876699207697,4.640350574863784
FGP,FirstGroup plc,Industrials,$966.4M,"FirstGroup plc is a British transport group operating bus and rail services in the UK and Republic of Ireland.
",160.0,0.0,,-0.990102749433508,-0.06246477183202866,7.872751270769272
SCT,Softcat plc,Technology,$3.2B,"Softcat plc is a UK-based IT infrastructure and services provider, offering solutions like software licensing, workplace technology, and cloud services to businesses and public sector organizations.
",1649.0,0.0,,1.6019716574245224,11.720867208672086,14.103776210568586
