,Company Name,Sector,Market Cap,Summary,Price,Change_percent,Attribution,Change_percent_5_days,Change_percent_20_days,Change_percent_251_days
NWG,NatWest Group plc,Financial Services,$34.9B,"NatWest Group is a UK-based banking and insurance holding company providing personal, private, commercial, and investment banking services.
",444.5,-2.33,"On March 10, 2025, NatWest Group plc experienced a stock price change of -2.33%. To understand the potential reasons behind this change, here's a breakdown of factors that could be influencing the stock price:

**Factors Influencing NatWest's Stock Price:**

*   **Overall Market Conditions:** The performance of the broader market, particularly the FTSE 100, can impact individual stock prices.
*   **Interest Rate Trends:** With interest rates expected to decline throughout 2025, NatWest's net interest margin (NIM) is under scrutiny. Lower rates could pressure margins over time, impacting profitability.
*   **Government Stake Sale:** The UK government's plan to divest its remaining stake in NatWest by June 2025 could influence trading volumes and price action as the market absorbs additional supply.
*   **Earnings and Outlook:** NatWest's 2024 results exceeded expectations, but a conservative outlook for 2025 may have tempered investor enthusiasm.
*   **Cost Management and Efficiency:** NatWest's ongoing digital transformation initiatives and efforts to optimize its branch network can impact investor sentiment.
*   **Risk and Bad Debts:** Investor concerns about bad debts, especially with persistent inflation, can affect the stock price.

Without specific news or reports pinpointing the exact cause for the -2.33% change on March 10, 2025, it is challenging to definitively determine the reason for the stock fluctuation. However, keeping an eye on financial news sources may provide more specific insights into the factors impacting NatWest's stock performance on that particular day.
",-7.45367243448696,0.7023122216541371,75.11103454166846
RKT,Reckitt Benckiser Group plc,Consumer Defensive,$36.5B,"Reckitt Benckiser is a global consumer goods company producing health, hygiene, and nutrition products.
",5304.0,-2.1,"On March 10, 2025, Reckitt Benckiser Group plc experienced a stock price change of -2.1%. Here's a breakdown of factors that could be related to the stock movement:

*   **Share Buyback:** Reckitt Benckiser announced that it repurchased 71,958 of its ordinary shares, which will be held in treasury. This is part of a plan authorized by shareholders and is aimed at optimizing shareholder value.
*   **Full Year Results:** While full year 2024 results were described as lackluster, the company is aiming to restructure to focus on strong brands in the health and hygiene markets. The company is targeting organic sales growth of 2% to 4% this year.
*   **Earnings per Share (EPS) Miss:** Reckitt Benckiser Group's full year earnings per share (EPS) missed analyst estimates by 35%.

",0.6451612903225806,1.1441647597254003,1.9686709837497343
BNZL,Bunzl plc,Consumer Defensive,$11.3B,"Bunzl plc is an international distribution and services company providing essential non-food products to businesses globally.
",3012.0,-2.08,"On March 10, 2025, Bunzl plc's stock experienced a change of -2.08%. Here's a breakdown of factors that could be influencing this change:

**1. Share Buyback Program:**

*   Bunzl plc announced the repurchase of 147,319 of its ordinary shares as part of an ongoing share buyback program. This is intended to manage the company's capital structure and enhance shareholder value.
*   Since the program's start, Bunzl has repurchased a total of 820,692 shares.

**2. Analyst Ratings and Forecasts:**

*   The consensus rating among Wall Street analysts is ""Hold"".
*   The average price target is GBX 3,375, suggesting a potential upside from the current price.
*   However, some analysts have a less favorable view, with one ""sell"" rating.

**3. Recent Financial Performance and Outlook:**

*   Bunzl released its annual results, which showed a mix of positives and negatives.
*   Adjusted operating profit increased, and the company has a strong track record of dividend growth (32 consecutive years).
*   However, reported revenues were only slightly up, and there are concerns about slower underlying revenue growth in the coming year.

**4. Market Context:**

*   Overall, UK stocks closed higher.
*   The company's next earnings report is expected on April 22, 2025.

In summary, the stock change could be influenced by a combination of factors including the company's share buyback program, analyst ratings, recent financial performance, and broader market trends. While the buyback program aims to boost shareholder value, concerns about revenue growth and the general economic climate might be contributing to investor caution.
",-1.953125,-11.46384479717813,-2.754664636602356
HWDN,Howden Joinery Group Plc,Consumer Cyclical,$4.5B,"Howden Joinery Group Plc is a UK-based supplier of kitchens, joinery, and hardware products, primarily to trade customers, with operations in the United Kingdom, France, Belgium, and the Republic of Ireland.
",744.0,-2.04,"As of March 10, 2025, a significant drop in Howden Joinery Group Plc's stock price of -2.04% could be attributed to several factors:

*   **Market Contraction Anticipation**: Howden Joinery Group anticipates a contraction in the kitchen market for the year 2025. This expectation could negatively influence investor sentiment, leading to a sell-off of shares and a subsequent price decrease.
*   **Analyst Downgrade**: A downgrade by Jefferies from ""buy"" to ""hold"" has also contributed to investor concern and negatively impacted the stock's trajectory.
*   **Financial Results**: Howden Joinery Group recently reported its financial results for 2024, which indicated modest revenue growth but also highlighted challenges in the broader market, and a slight dip in operating profit and basic earnings per share.
*   **Share Buyback**: Howden Joinery Group has initiated a share buyback program worth £100 million, which could also be a contributing factor.
",-2.7450980392156863,-10.144927536231885,-16.384573604880572
STJ,St. James's Place plc,Financial Services,$5.8B,"St. James's Place plc is a UK-based wealth management company providing financial planning advice to individuals, trustees, and businesses.
",1019.0,-2.02,"On March 10, 2025, St. James's Place plc experienced a stock change of -2.02%. Several factors could contribute to this change.

**Company Actions:**

*   **Share Repurchase:** St. James's Place PLC announced on March 10, 2025, that it had repurchased 177,423 of its own ordinary shares on the London Stock Exchange, intending to cancel them. This is part of a strategy to manage share capital and potentially enhance shareholder value by reducing the number of shares in circulation.

**Analyst Ratings and Market Sentiment:**

*   **Downgraded Stock Rating:** UBS downgraded St James's Place PLC to a 'neutral' rating from 'buy' on March 5, 2025, suggesting that the wealth manager's recovery was already reflected in the share price.
*   **Revised Charging Structure:** Concerns exist that SJP's revised charging structure, expected in the second half of 2025, could negatively affect near-term earnings.
*   **Director Share Sale:** On March 5, 2025, a Partnership Director, Peter Edwards, along with Janine Edwards, sold 415,000 shares worth GBP4.6 million.
*   **""Sell"" Technical Sentiment:** According to TipRanks, the technical sentiment consensus rating for St. James's Place is ""Sell"".

**Challenges and Concerns:**

*   **Underperforming Funds:** In 2024, concerns were raised about the performance and value of St. James's Place funds, with over 25% failing to deliver adequate value for investors.
*   **Client Retention:** St. James's Place has seen a decline in client retention.
*   **Regulatory Environment:** Changes in the regulatory environment, particularly the 'Consumer Duty' in force since July 2023, are impacting St. James's Place PLC's operations and financial performance.

**Overall Market Conditions:**

*   **Market Volatility:** Inflation and a higher-for-longer interest rate environment remain potential sources of volatility, especially in bond markets.
*   **Economic Uncertainty:** The global economy faces heightened economic uncertainty.
",-7.447774750227067,-7.949412827461607,127.71914100597972
LLOY,Lloyds Banking Group plc,Financial Services,$37.6B,"Lloyds Banking Group is a UK-based financial services group providing retail, commercial banking, insurance, and wealth management services.
",69.57,-1.9,,-3.8291353028998545,10.780256122908078,40.477273508048484
STAN,Standard Chartered PLC,Financial Services,$25.9B,"Standard Chartered PLC is a British multinational bank providing corporate, commercial, institutional, consumer, and private banking services.
",1192.0,-1.89,,-6.030744974379188,7.971014492753622,77.98624847973657
SMIN,Smiths Group plc,Industrials,$6.9B,"Smiths Group PLC is a diversified technology company that provides critical solutions for various industries including energy, medical, and security.
",1966.0,-1.7,,-3.152709359605911,-3.721841332027424,19.03890340481199
IMI,IMI plc,Industrials,$5.0B,"IMI plc is a specialist engineering company that designs, builds, and services engineered products for fluid and motion control applications, with a focus on process automation, industrial automation, and life science.
",2016.0,-1.56,,-2.796528447444552,4.672897196261682,12.706986860940864
DGE,Diageo plc,Consumer Defensive,$50.5B,"Diageo plc is a British multinational alcoholic beverage company that produces, distributes, and markets a wide range of spirits and beers, including Scotch whisky.
",2143.0,-1.54,,-1.0390210113137843,-2.395368384393138,-25.858567583344332
HLMA,Halma plc,Industrials,$11.2B,"Halma plc is a global group of life-saving technology companies focusing on safety, environmental & analysis, and healthcare.
",2682.0,-1.43,,-4.04293381037567,-7.485339772335288,17.229874117492262
SPX,Spirax Group plc,Industrials,$5.7B,"Spirax Group PLC provides thermal energy management and fluid technology solutions through steam thermal, electric thermal, and fluid technology solutions.
",7115.0,-1.39,,-0.48951048951048953,-9.0153452685422,-33.708524267291736
LSEG,London Stock Exchange Group plc,Financial Services,$64.1B,"London Stock Exchange Group (LSEG) is a global financial markets infrastructure and data provider, operating through divisions like Data & Analytics, FTSE Russell, and Capital Markets.
",10690.0,-1.29,,-9.02127659574468,-8.515190415062044,14.126455986619968
CRDA,Croda International Plc,Basic Materials,$4.4B,"Croda International Plc is a specialty chemicals company that creates and sells high-performance ingredients and technologies for various sectors, including consumer care, life sciences, and industrial specialties.
",3205.0,-1.23,,-1.8075980392156865,3.856124432922878,-32.36734986169692
BT-A,BT Group plc,Communication Services,$14.4B,"BT Group is a UK-based telecommunications company providing fixed and mobile services, broadband, TV, and IT solutions to consumers, businesses, and public sector organizations.
",158.3,-1.22,,1.2795885535459086,5.780158006220169,44.32123653015781
HSBA,HSBC Holdings plc,Financial Services,$147.4B,"HSBC Holdings plc is a global banking and financial services company offering retail, commercial, and investment banking, as well as wealth management.
",865.8,-1.21,,-8.102295345690825,-0.007407136932928932,50.555934164196806
DPLM,Diploma PLC,Industrials,$6.0B,"Diploma PLC is a value-add distributor of specialized technical products and services, operating through Controls, Seals, and Life Sciences sectors globally.
",4230.0,-1.21,,-5.874499332443257,-5.9163701067615655,22.625669144081595
PRU,Prudential plc,Financial Services,$17.2B,"Prudential plc provides life and health insurance and asset management services to customers across Asia and Africa.
",743.0,-1.2,,0.45971126640031046,9.072223529876627,-7.530611801535228
III,3i Group Ord,,$38.3B,"3i Group is a London-based international investment company focusing on private equity and infrastructure.
",3811.0,-1.17,,-5.0336406678295535,-5.222581447401144,48.14382896015549
FRES,Fresnillo plc,Basic Materials,$5.6B,"Fresnillo plc is a UK-based precious metals mining company, the world's largest primary silver producer and Mexico's second-largest gold miner.
",839.5,-1.06,,11.339522546419097,4.675810473815462,80.83666471118315
PSH,Pershing Square Holdings Ord,,$7.5B,"Pershing Square Holdings is an investment holding company that acquires and holds significant positions in a concentrated number of large capitalization companies, aiming to maximize long-term growth in intrinsic value per share.
",3872.0,-0.97,,-7.984790874524715,-10.98395942231694,-0.649517142247355
EXPN,Experian plc,Industrials,$36.5B,"Experian is a global information services company providing data and analytical tools to manage credit risk and prevent fraud for businesses and consumers.
",3563.0,-0.86,,-5.3149083178315175,-9.79746835443038,5.173648733131572
INF,Informa plc,Communication Services,$11.6B,"Informa PLC is a British publishing, business intelligence, and B2B events group serving academic and specialist customer communities.
",769.0,-0.85,,-9.101654846335698,-12.693005147866469,-4.970236297168038
MNDI,Mondi plc,Basic Materials,$5.6B,"Mondi plc is a global packaging and paper company that manufactures and sells pulp, paper, and flexible plastic packaging products, with a focus on sustainability.
",1263.0,-0.82,,2.2672064777327936,0.8383233532934131,-2.0834147609605056
SN,Smith & Nephew plc,Healthcare,$9.1B,"Smith & Nephew develops, manufactures, and markets medical devices and services in orthopedics, sports medicine, and wound management.
",1145.0,-0.74,,-2.345415778251599,14.043824701195218,6.298063721676551
SMT,Scottish Mortgage Ord,,$13.4B,"Scottish Mortgage is a global investment trust that aims to identify, own, and support exceptional growth companies, both public and private.
",969.2,-0.72,,-6.266924564796901,-12.210144927536227,22.658232472948665
AAF,Airtel Africa Plc,Communication Services,$5.4B,"Airtel Africa Plc provides telecommunications and mobile money services across 14 African countries.
",144.4,-0.69,,,,
DCC,DCC plc,Energy,$5.2B,"DCC plc is an Irish international sales, marketing, and support services group operating across energy, healthcare, and technology sectors.
",5255.0,-0.66,,-3.044280442804428,-0.8490566037735849,-8.225520053027106
GLEN,Glencore plc,Basic Materials,$42.3B,"Glencore PLC is a Swiss multinational commodity trading and mining company that produces, sources, processes, refines, transports, stores, finances, and supplies commodities worldwide.
",317.05,-0.66,,-1.9786711904449614,-11.795802133012655,-20.40945740642297
MKS,Marks and Spencer Group plc,Consumer Cyclical,$7.2B,"Marks and Spencer Group plc is a major British multinational retailer that sells clothing, beauty, home, and food products through its UK and international stores and online.
",365.4,-0.65,,0.19193522608695757,3.984065551133656,45.70719071518223
IMB,Imperial Brands PLC,Consumer Defensive,$23.1B,"Imperial Brands PLC is a fast-moving consumer goods company specializing in tobacco and next-generation products, with a global presence.
",2762.0,-0.65,,-2.0914569301666077,-3.306277460502944,58.78850197489932
SGE,The Sage Group plc,Technology,$13.2B,"The Sage Group plc is a UK-based multinational enterprise software company providing integrated business management solutions to small and medium-sized businesses globally.
",1224.0,-0.65,,-4.747081712062257,-7.377979568671964,-1.8671936427765132
HLN,Haleon plc,Healthcare,$34.4B,"Haleon PLC is a British multinational consumer healthcare company that manufactures and sells over-the-counter medicines, oral health products, vitamins, and supplements.
",397.0,-0.6,,-3.3122274479671954,2.5309885031018062,19.744165727471184
REL,RELX PLC,Industrials,$75.0B,"RELX PLC provides information and analytics solutions and decision tools for professional and business customers across various industries.
",3665.5,-0.58,,-4.3449895615866385,-10.071148184494602,7.511611791821767
TSCO,Tesco PLC,Consumer Defensive,$26.0B,"Tesco PLC is a UK-based retailer of groceries, merchandise, and financial services, operating stores and online platforms in the UK, Europe and Asia.
",378.4,-0.45,,0.1058201058200998,-2.924573665975473,32.45090351294635
PCT,Polar Capital Technology Ord,,$4.4B,"Polar Capital Technology Ord seeks to maximize capital growth by investing in a diverse, global portfolio of technology stocks.
",310.8,-0.38,,-7.499999999999997,-17.340425531914892,5.0000000000000036
RMV,Rightmove plc,Communication Services,$5.3B,"Rightmove plc operates the UK's leading property portal, rightmove.co.uk, connecting people with residential and commercial properties for sale and rent.
",686.2,-0.35,,-1.859269447950458,1.9007982063967157,18.94518007931019
ALW,Alliance Witan Ord,,$5.2B,"Alliance Witan is a UK investment trust that focuses on delivering long-term capital growth and a rising dividend through a diversified global equity portfolio.
",1200.0,-0.33,,-5.213270142180095,-9.223672357886114,0.35607090220111826
PSN,Persimmon Plc,Consumer Cyclical,$4.1B,"Persimmon Plc is a UK-based housebuilder that designs, constructs, and maintains residential buildings under the Persimmon Homes, Charles Church, and Westbury Partnerships brands.
",1175.0,-0.25,,-1.7147636971978253,-6.819984139571768,-11.217440622466684
RTO,Rentokil Initial plc,Industrials,$9.9B,"Rentokil Initial plc provides pest control and commercial hygiene services globally.
",340.43,-0.23,,-13.815189873417719,-14.78598247809762,-31.18505892002491
BATS,British American Tobacco p.l.c.,Consumer Defensive,$72.3B,"British American Tobacco is a multinational consumer goods company that manufactures and sells cigarettes, tobacco, and other nicotine products, including e-cigarettes, aiming to build a smokeless world.
",3138.0,-0.22,,1.095360824742268,-7.433628318584071,32.71858338217382
ABF,Associated British Foods plc,Consumer Defensive,$13.5B,"Associated British Foods is a diversified international company operating in food processing, ingredients, agriculture, grocery, and retail (including Primark).
",1912.5,-0.21,,0.8968609865470852,1.1637133033588998,-16.7587425316538
BA,BAE Systems plc,Industrials,$36.9B,"BAE Systems is a British multinational company providing advanced defense, aerospace, and security solutions.
",1563.5,-0.19,,-2.9785913744958115,32.44387971198645,21.938836518344246
SDR,Schroders plc,Financial Services,$5.6B,"Schroders plc is a global investment management company offering asset and wealth management services to individuals, family offices, and charities.
",406.8,-0.15,,8.886507857091805,8.480000000000002,3.7301663080472633
RIO,Rio Tinto Group,Basic Materials,$78.9B,"Rio Tinto is a global mining and metals company that explores, produces, and processes various minerals like iron ore, copper, and aluminum, operating in 35 countries.
",4796.0,-0.14,,-1.6157138273872131,-4.342069100922142,-2.3294849326881235
CCH,Coca-Cola HBC AG,Consumer Defensive,$10.5B,"Coca-Cola HBC AG is a bottling partner of The Coca-Cola Company that manufactures, markets, and distributes non-alcoholic beverages.
",3464.0,-0.06,,3.4029850746268657,16.0857908847185,40.46123332470416
JD,JD Sports Fashion Plc,Consumer Cyclical,$4.4B,"JD Sports Fashion Plc is a global omnichannel retailer of sports fashion brands, offering multi-branded sports, fashion, and outdoor clothing, footwear, accessories, and equipment.
",77.82,-0.0,,-1.6182029062110206,-7.069498465238021,-33.98996106063656
