,Company Name,Sector,Market Cap,Summary,Price,Change_percent,Attribution,Change_percent_5_days,Change_percent_20_days,Change_percent_251_days
HBR,Harbour Energy plc,Energy,$3.3B,"Harbour Energy PLC is an independent oil and gas company involved in the acquisition, exploration, development, and production of oil and gas reserves, primarily in the North Sea and Southeast Asia.
",238.9,-1.81,,4.1412407830326545,-17.875556888113366,-3.413991782951674
BGEO,Bank of Georgia Group PLC,Financial Services,$2.0B,"Bank of Georgia Group PLC is a UK-based holding company providing banking and financial services in Georgia and Armenia through its subsidiaries.
",5080.0,-1.74,,6.05427974947808,10.195227765726681,45.63371060706072
BPT,Bridgepoint Group plc,Financial Services,$3.1B,"Bridgepoint Group plc is a UK-based private equity and credit fund manager focused on investing in middle-market businesses.
",382.8,-1.49,,1.216284411553819,3.4594594594594623,40.929954604107486
RS1,RS Group plc,Industrials,$3.1B,"RS Group plc is a global distributor of industrial and electrical products and service solutions, offering over 600,000 products to over 1 million customers.
",653.0,-1.43,,1.634241245136187,-1.5082956259426847,-14.980904231901931
DEC,Diversified Energy Company PLC,Energy,$691.6M,"Diversified Energy Company PLC produces, markets, and transports natural gas and natural gas liquids, focusing on acquiring and managing long-life, low-decline wells in the US.
",1356.54,-1.27,,0.4844444444444418,-0.9824817518248201,59.22596365496944
3IN,3i Infrastructure Ord,,$3.0B,"3i Infrastructure is a listed investment company that invests in infrastructure businesses, mainly in Europe and Asia, focusing on utilities, transportation and social infrastructure.
",320.5,-1.23,,0.6279434850863422,0.9448818897637795,2.393750147465648
IGG,IG Group Holdings plc,Financial Services,$3.6B,"IG Group is a UK-based online trading provider offering spread betting and CFD trading on equities, bonds, and currencies.
",972.0,-1.17,,-3.762376237623762,-5.7944864634257005,45.48328703976496
INCH,Inchcape plc,Consumer Cyclical,$2.6B,"Inchcape plc is a global automotive distributor that operates in over 40 markets, distributing and retailing new and used luxury and premium vehicles.
",645.5,-1.15,,-2.344931921331316,-13.41381623071764,2.858901283242569
BMY,Bloomsbury Publishing Plc,Communication Services,$535.9M,"Bloomsbury Publishing Plc is a global publisher of fiction, non-fiction, academic, and educational books for a wide range of audiences.
",650.59,-1.13,,-0.8246951219512146,1.6546875000000052,25.415795617957677
DRX,Drax Group plc,Utilities,$2.3B,"Drax Group plc is a renewable energy company engaged in power generation, sustainable biomass production, and electricity sales to businesses.
",634.5,-1.09,,2.1739130434782608,0.31620553359683795,53.698627828111334
ICGT,ICG Enterprise Trust Ord,,$847.6M,"ICG Enterprise Trust is a UK-based investment company that invests in private equity funds and directly in private companies, seeking long-term growth.
",1304.0,-1.06,,-0.8712763863600531,-0.5708832951621331,13.940883336746534
FSG,Foresight Group Holdings Limited,Financial Services,$465.8M,"Foresight Group Holdings Limited is an infrastructure and private equity investment manager, operating through Infrastructure, Private Equity, and Foresight Capital Management segments.
",396.0,-1.0,,4.485488126649076,7.608695652173914,-3.867174431054271
XPS,XPS Pensions Group plc,Consumer Cyclical,$733.7M,"XPS Pensions Group PLC is a UK-based pensions consulting and administration business, providing services to over 1,400 pension schemes.
",346.5,-1.0,,-1.282051282051282,2.8189910979228485,71.43703556067919
WG,John Wood Group PLC,Energy,$485.0M,"John Wood Group PLC is a global consulting and engineering company providing project, engineering, and technical services across various industries.
",66.81,-0.95,,-5.835091087124783,0.997730096594018,-55.93008092995673
SMWH,WH Smith PLC,Consumer Cyclical,$1.6B,"WH Smith PLC is a global retailer of news, books, and convenience products, operating through Travel and High Street divisions.
",1273.97,-0.94,,-0.626365054602182,7.41736930860034,4.197999679509421
MRCH,Merchants Trust Ord,,$819.8M,"Merchants Trust Ord is a UK investment company aiming to provide above-average income and long-term capital growth by investing mainly in higher-yielding large UK companies.
",541.0,-0.92,,-1.6363636363636365,-0.30835121626424444,8.726417958433268
CKN,Clarkson PLC,Industrials,$1.3B,"Clarkson PLC provides integrated shipping services and investment banking to the shipping and offshore markets, facilitating global trade.
",4370.0,-0.91,,-1.0192525481313703,-0.1142857142857143,27.641637704667982
FUTR,Future plc,Communication Services,$1.0B,"Future plc is a specialist media company operating a global platform for creating and distributing content.
",954.0,-0.88,,1.9230769230769231,6.23608017817372,38.97881663370844
TRST,Trustpilot Group plc,Technology,$1.5B,"Trustpilot Group plc operates a global online platform where consumers can review businesses and businesses can improve their service.
",346.5,-0.86,,-2.5316455696202533,8.28125,81.31867552757002
PFD,Premier Foods plc,Consumer Defensive,$1.6B,"Premier Foods plc is a UK-based food manufacturer producing and supplying a range of food products, including cooking sauces, desserts, and sweet treats, with well-known brands like Mr Kipling and Bisto.
",189.0,-0.84,,-1.4598555824851698,6.0606078769432585,36.23416478935917
FCSS,Fidelity China Special Ord,,$1.2B,"Fidelity China Special Ord is a UK investment company aiming for long-term capital growth by investing in securities of Chinese companies, both listed and unlisted, and those with significant Chinese interests.
",242.5,-0.82,,3.854389721627409,10.983981693363845,29.833734183833528
TEP,Telecom Plus Plc,Utilities,$1.4B,"Telecom Plus Plc is a UK-based multi-utility provider offering bundled household services like energy, broadband, mobile, and insurance under the Utility Warehouse brand.
",1704.0,-0.81,,-0.11723329425556857,-0.3508771929824561,22.114943429680125
BAG,A.G. BARR p.l.c.,Consumer Defensive,$693.0M,"A.G. Barr p.l.c. is a UK-based multi-beverage business that manufactures, distributes, and sells a range of soft drinks and other beverages.
",643.0,-0.77,,2.5518341307814993,10.671256454388985,22.693045755978904
COA,Coats Group plc,Consumer Cyclical,$1.5B,"Coats Group plc is a global leader in industrial thread and structural components for apparel, footwear, and performance materials.
",89.8,-0.77,,-1.9650638691109077,-3.2327618029113734,33.13507475812549
QQ,QinetiQ Group plc,Industrials,$2.0B,"QinetiQ Group plc is a global defense and security company providing technology and services primarily in the defense, security, and critical national infrastructure markets.
",368.0,-0.76,,1.9390581717451523,-13.002364066193852,-0.08095526215004249
MGAM,Morgan Advanced Materials plc,Industrials,$761.7M,"Morgan Advanced Materials manufactures specialist products using advanced ceramics, carbon, and composites for various industries.
",269.0,-0.74,,1.3182674199623352,1.893939393939394,4.029841128516967
CHRY,Chrysalis Investments Limited Ord,,$579.3M,"Chrysalis Investments is a Guernsey-based investment company focused on generating long-term capital growth by investing in equity or equity-related investments in both unquoted and listed companies.
",104.05,-0.72,,0.24084483708302845,5.52738500022323,23.869047619047613
IEM,Impax Environmental Markets Ord,,$941.1M,"Impax Environmental Markets invests in companies providing, utilizing, or advising on technology-based systems, products, or services in environmental markets, like alternative energy and pollution control.
",391.71,-0.71,,-1.8270676691729375,-1.029317962169312,1.2087540260975596
ABDN,abrdn plc,Financial Services,$2.8B,"abrdn plc is a global investment company managing investments and providing financial planning solutions through its Investments, Adviser, and Interactive Investor segments.
",155.05,-0.7,,-1.9291625463433753,13.382084095063993,4.107174270273889
MONY,MONY Group plc,Communication Services,$1.0B,"MONY Group PLC operates a tech-led savings platform with brands like MoneySuperMarket and MoneySavingExpert, helping households save money by comparing prices and offering financial tools.
",187.5,-0.69,,-1.0031647084016313,-0.7936507936507936,-21.228527273468554
FGP,FirstGroup plc,Industrials,$966.4M,"FirstGroup plc is a British transport group operating bus and rail services in the UK and Republic of Ireland.
",159.7,-0.68,,-2.0245398773006205,-2.858877172126765,6.285664031824052
MTO,Mitie Group plc,Industrials,$1.4B,"Mitie Group PLC is a British strategic outsourcing and energy services company, providing facilities and property management, infrastructure consultancy, and technical services.
",118.0,-0.67,,1.0273946206237945,3.690682632347533,18.450932665875385
USA,Baillie Gifford US Growth Ord,,$761.3M,"Baillie Gifford US Growth Ord is a UK investment company focused on achieving long-term capital growth by investing in listed and unlisted US companies with high growth potential.
",265.28,-0.64,,-1.0149253731343386,-0.6441947565543173,40.35978835978835
SPI,Spire Healthcare Group plc,Healthcare,$927.4M,"Spire Healthcare Group plc owns and operates private hospitals and clinics in the UK, providing a range of integrated surgical, medical, and diagnostic healthcare services.
",227.1,-0.61,,-1.2608695652173938,-4.1772151898734196,-5.799519757623049
SAFE,Safestore Holdings Plc,Real Estate,$1.3B,"Safestore Holdings PLC is the UK's largest self-storage company, providing storage solutions for personal and business customers in the UK, Paris, and other European locations, and also sells insurance and merchandise.
",590.5,-0.59,,-3.355155482815057,-1.0058675607711651,-24.432329701253618
FAN,Volution Group plc,Industrials,$1.1B,"Volution Group plc is a leading supplier of ventilation products for residential and commercial buildings.
",521.0,-0.57,,-2.4344569288389515,-3.1598513011152414,25.241781143095587
SXS,Spectris plc,Technology,$3.0B,"Spectris plc provides high-tech instruments, test equipment, and software for technically demanding industrial applications, offering precision measurement solutions.
",3016.0,-0.53,,-0.7241606319947334,13.639788997739261,-15.90572237648708
FOUR,4imprint Group plc,Communication Services,$1.6B,"4imprint Group plc is a direct marketer and distributor of promotional products like apparel, stationery, and technology, primarily in North America and the UK & Ireland.
",5760.0,-0.52,,0.17391304347826086,11.844660194174757,6.253927727030391
POLN,Pollen Street Group Limited,Financial Services,$478.7M,"Pollen Street Group is a listed alternative asset manager focused on investments in the financial and business services sectors.
",764.04,-0.52,,-1.7943444730077167,-7.501210653753031,47.023145340788524
IPO,IP Group Plc,Financial Services,$511.4M,"IP Group PLC is a UK-based investor that develops and supports early-stage science and technology businesses, particularly in deep tech, life sciences, and clean technology.
",48.55,-0.51,,-7.170170729951455,-8.396226415094345,-5.910849930840134
GNC,Greencore Group plc,Consumer Defensive,$928.8M,"Greencore Group plc is a UK-based convenience food manufacturer, supplying chilled and frozen foods like sandwiches, salads, and ready meals to major retailers.
",204.0,-0.49,,-1.6867469879518073,12.211219238495792,101.175996855662
PNN,Pennon Group Plc,Utilities,$2.2B,"Pennon Group PLC is an environmental infrastructure company providing clean water and wastewater services in the UK, primarily through South West Water and other subsidiaries.
",454.0,-0.48,,0.1765198083453049,-12.268027351135428,-26.73529677414462
KLR,Keller Group plc,Industrials,$987.2M,"Keller Group PLC is a geotechnical specialist contractor providing advanced foundation and ground improvement techniques across the construction sector.
",1338.0,-0.45,,-3.8793103448275863,-3.463203463203463,65.94791054443118
EDIN,Edinburgh Investment Ord,,$1.1B,"Edinburgh Investment Trust aims to increase net asset value per share and dividends by investing primarily in UK securities, with up to 20% in international stocks.
",766.5,-0.45,,-0.1953125,2.7242296318345303,19.146901409573168
BCG,Baltic Classifieds Group PLC,Communication Services,$1.6B,"Baltic Classifieds Group PLC operates online classifieds portals for automotive, real estate, jobs & services, and general items in the Baltics.
",355.5,-0.42,,3.9473684210526314,5.803571428571429,51.26623367137352
BAB,Babcock International Group PLC,Industrials,$3.0B,"Babcock International Group PLC is a British engineering company specializing in defence, aerospace, and nuclear engineering, providing support services and managing complex assets.
",606.0,-0.41,,4.844290657439446,19.64461994076999,29.353628826616607
HAS,Hays plc,Industrials,$1.2B,"Hays plc is a global recruitment company placing candidates in permanent, temporary, and contractual roles across various sectors.
",74.05,-0.4,,-3.13930286990989,-3.8311688311688346,-21.117809866895858
OSB,OSB Group Plc,Financial Services,$1.5B,"OSB Group PLC is a UK-based specialist mortgage lender focused on selected sub-segments of the UK mortgage market, operating through OneSavings Bank and Charter Court Financial Services.
",411.2,-0.39,,-2.9730977243736976,6.528497409326422,6.8437123645997815
HVPE,HarbourVest Global Priv Equity Ord,,$2.1B,"HarbourVest Global Private Equity invests in a diversified global portfolio of private companies through HarbourVest-managed funds, seeking long-term capital appreciation.
",2655.0,-0.38,,-2.389705882352941,0.18867924528301888,14.193548387096774
JMG,JPMorgan Emerging Markets Ord,,$1.2B,"JPMorgan Emerging Markets Ord aims to maximize total return from emerging markets worldwide through a diversified investment portfolio.
",110.8,-0.36,,-0.8944570880690083,-1.5985777073831764,6.981597969918872
CGT,Capital Gearing Ord,,$912.8M,"Capital Gearing Trust is a UK investment trust aiming to preserve and grow shareholders' wealth through diverse asset allocations, including bonds, equities, and gold.
",4854.0,-0.33,,0.08247422680412371,0.9147609147609148,8.81541285472173
DSCV,discoverIE Group plc,Technology,$592.7M,"discoverIE Group plc designs and manufactures customized electronic components for industrial applications.
",596.0,-0.33,,-3.559870550161812,-9.833585476550681,-15.995663543709274
BYG,Big Yellow Group Plc,Real Estate,$1.9B,"Big Yellow Group PLC is a UK-based company that acquires, owns, and manages self-storage facilities.
",931.0,-0.32,,-2.615062761506276,6.8886337543053955,-9.17962251694587
ATT,Allianz Technology Trust Ord,,$1.7B,"Allianz Technology Trust is a UK investment trust aiming for long-term capital growth by investing in quoted technology companies worldwide.
",447.06,-0.32,,-0.20982142857142805,3.1280276816608996,32.07090103397341
WKP,Workspace Group Plc,Real Estate,$913.4M,"Workspace Group PLC is a REIT that acquires, designs, develops, and owns office buildings, leasing workspace to small and medium-sized enterprises in London.
",462.5,-0.32,,-1.8046709129511678,-1.2806830309498398,-4.384838909980098
SPT,Spirent Communications plc,Technology,$1.1B,"Spirent Communications provides automated test and assurance solutions for networks, cybersecurity, and positioning technologies like 5G and the Internet of Things.
",184.4,-0.32,,-1.0729581341054382,4.535151009251293,60.34782608695652
CTY,City of London Ord,,$2.2B,"City of London Investment Trust PLC aims for long-term growth in income and capital by investing in equities listed on the London Stock Exchange.
",440.61,-0.31,,-0.08843537414965677,1.6987882285054852,17.328753056759265
ENOG,Energean plc,Energy,$1.8B,"Energean plc is an exploration and production company focused on natural gas in the Mediterranean and UK North Sea.
",990.5,-0.3,,0.5583756345177665,-6.468366383380547,13.56309931524224
EMG,Man Group Plc,Financial Services,$2.5B,"Man Group plc is a technology-empowered active investment management firm providing investment funds in liquid and private markets for institutional and private investors.
",208.6,-0.29,,-2.1575970985397896,0.772946859903379,-6.2832913689692145
GDWN,Goodwin PLC,Industrials,$549.7M,"Goodwin PLC is a mechanical and refractory engineering company specializing in design, manufacture, and supply of related products and solutions.
",7180.0,-0.28,,-2.17983651226158,-5.277044854881266,30.91391725129775
PHP,Primary Health Properties Plc,Real Estate,$1.2B,"Primary Health Properties PLC is a UK-based real estate investment trust that invests in modern primary healthcare properties, leasing them to GPs, government healthcare bodies, and pharmacies in the UK and Ireland.
",90.45,-0.28,,-2.637245947941576,0.6117891710633311,6.650872218077103
SSPG,SSP Group plc,Consumer Cyclical,$1.5B,"SSP Group plc operates food and beverage outlets in travel locations like airports and train stations worldwide.
",177.5,-0.28,,-1.716503875276048,3.4025128486020537,-19.575805070552242
BBOX,Tritax Big Box Ord,,$3.8B,"Tritax Big Box REIT is a British real estate investment trust (REIT) that invests in large distribution centers and warehouse properties crucial for the UK supply chain.
",148.1,-0.27,,-0.6040268456375877,8.102189781021893,-1.3740973069292641
VSVS,Vesuvius plc,Basic Materials,$1.0B,"Vesuvius plc is a UK-based company providing molten metal flow engineering and technology, serving industries like steel, foundries, glass, and solar energy.
",404.89,-0.27,,-0.02716049382716386,-0.8837209302325615,-13.427579656964703
PETS,Pets at Home Group Plc,Consumer Cyclical,$1.0B,"Pets at Home Group Plc is a UK-based pet care business offering pet food, accessories, grooming, and veterinary services through retail stores and online channels.
",225.0,-0.27,,-0.6183718790754413,6.433304870469911,-18.891820777854367
HILS,Hill & Smith PLC,Industrials,$1.6B,"Hill & Smith PLC designs, manufactures, and supplies infrastructure products and galvanizing services for various global markets.
",1940.93,-0.26,,0.775181723779858,3.021762208067944,7.118308069401189
SRP,Serco Group plc,Industrials,$1.6B,"Serco Group plc is a British multinational company providing public services in defense, justice, immigration, transport, health, and citizen sectors.
",159.8,-0.25,,0.6931336313236192,4.924489033459436,-9.702809531622862
FGT,Finsbury Growth & Income Ord,,$1.4B,"Finsbury Growth & Income Trust PLC invests mainly in UK-listed companies to achieve capital and income growth, aiming to surpass the FTSE All-Share Index.
",949.64,-0.25,,-1.1821019771071815,4.241492864983533,13.365131437058384
ITV,ITV plc,Communication Services,$2.8B,"ITV plc is a vertically integrated producer, broadcaster, and streamer creating, owning, and distributing content globally through ITV Studios and its Media & Entertainment division.
",75.01,-0.25,,1.98503995603478,4.909090909090916,37.628172386317644
BBGI,BBGI Global Infrastructure Ord,,$1.0B,"BBGI Global Infrastructure invests in operational public-private partnership infrastructure assets, delivering long-term, sustainable returns and serving a social purpose.
",142.86,-0.24,,0.04201466873950645,17.87129009665538,22.754541996728207
DOCS,Dr. Martens plc,Consumer Cyclical,$711.8M,"Dr. Martens plc designs, develops, markets, and distributes footwear (including boots, shoes, and sandals) and accessories under the Dr. Martens brand.
",71.98,-0.23,,-3.834333376925015,5.233915781078773,-23.23319695304249
BRSC,BlackRock Smaller Companies Ord,,$627.4M,"BlackRock Smaller Companies Trust PLC invests in smaller UK companies listed on the London Stock Exchange to achieve long-term capital growth for shareholders.
",1328.91,-0.23,,-2.1421207658320998,-0.9754098360655676,1.7787552406599356
MOON,Moonpig Group PLC,Consumer Cyclical,$775.4M,"Moonpig Group PLC is a UK-based online greeting card and gifting platform with brands like Moonpig, Red Letter Days, Buyagift, and Greetz.
",227.0,-0.22,,0.6651884700665188,8.095238095238095,40.818861226706325
BNKR,Bankers Ord,,$1.4B,"Bankers Investment Trust aims for capital growth exceeding the FTSE World Index and dividend growth greater than UK CPI by investing in global companies.
",124.13,-0.22,,-1.79588726145241,2.3021060820264547,18.970801494077367
GSCT,The Global Smaller Companies Trust Ord,,$748.4M,"The Global Smaller Companies Trust aims to achieve high total returns by investing in smaller companies worldwide, diversifying its portfolio across sectors and markets.
",161.85,-0.22,,-0.8272040278716034,-1.310975609756101,11.587352200959455
HRI,Herald Ord,,$1.2B,"Herald Ord is a UK-based investment trust focused on achieving capital appreciation through investments in smaller technology and communications companies worldwide.
",2325.0,-0.21,,-1.0638297872340425,-6.813627254509018,10.978520286396181
GFTU,Grafton Group plc,Industrials,$1.8B,"Grafton Group plc is an international distributor of building materials and a DIY retailer with operations in the UK, Ireland, the Netherlands, Finland, and Spain.
",902.0,-0.21,,-1.807095147738171,-0.06647192578838883,-5.487902874322826
PNL,Personal Assets Ord,,$1.6B,"Personal Assets Trust PLC aims to protect and increase shareholders' funds over the long term by investing in equities, fixed income, cash, and gold.
",510.0,-0.2,,-0.5847953216374269,0.9900990099009901,9.309820719173233
